,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
79,368104220,2021-02-04 01:58:41,33.72103,-118.2782,0.0,360.0,511.0,SECOND VERSE,IMO0000000,WDK9494,36.0,,16.0,5.0,,,B
80,356696000,2021-02-04 01:58:41,33.67965,-118.10815,0.1,174.2,262.0,,,,,1.0,,,,,A
81,338366226,2021-02-04 01:58:41,33.71639563636364,-118.27787509090908,0.5,344.4,339.0,,,,,0.0,,,,,A
82,311000785,2021-02-04 01:58:41,33.76757,-118.23677043478261,0.0,140.0,74.0,,,,,5.0,,,,,A
83,338226725,2021-02-04 01:58:41,33.7564301986755,-118.12970960264902,0.0,343.1,511.0,ANOTHER ADVENTURE,,,37.0,,,,,,B
84,366734000,2021-02-04 01:58:41,33.7440295,-118.22669,0.0,0.0,12.0,CAPE ISABEL,IMO7390129,KLHR,70.0,5.0,208.0,31.0,9.8,70.0,A
85,338380107,2021-02-04 01:58:41,33.76011016611295,-118.12793,0.0,23.6,511.0,REVEILLE,IMO0000000,,37.0,,12.0,4.0,,,B
86,338380055,2021-02-04 01:58:41,33.7183704,-118.27801079999999,0.0,260.1,511.0,THE REAGAN YEARS,IMO0000000,,37.0,,22.0,6.0,,,B
87,374158000,2021-02-04 01:58:41,33.762179765886295,-118.18314,0.0,43.6,511.0,LOTTUS,IMO0000000,HP8554,37.0,,0.0,0.0,,,B
88,256608000,2021-02-04 01:58:41,33.74957043046357,-118.2088482781457,0.0,41.8,57.0,WHITE FIN,IMO9607291,9HA2891,70.0,5.0,190.0,32.0,12.8,,A
89,368141530,2021-02-04 01:58:41,33.752626076294284,-118.11767803814713,0.0,360.0,511.0,JOINT VENTURE,IMO0000000,WDL5483,37.0,,15.0,6.0,,,B
90,368020980,2021-02-04 01:58:41,33.73499940199335,-118.22960820598006,0.0,302.5,215.0,,,,,1.0,,,,,A
91,338182754,2021-02-04 01:58:41,33.827274961240306,-118.40794046511627,0.3,51.8,511.0,HERMOND,,,37.0,,7.0,,,,B
92,477056400,2021-02-04 01:58:41,33.74084799331104,-118.19736321070235,0.0,126.1,270.0,COSCO OCEANIA,IMO9334923,VRDQ5,70.0,5.0,348.0,45.0,14.5,,A
93,367578550,2021-02-04 01:58:41,33.315221694352154,-118.40032056478405,0.2,114.2,511.0,FERRIGNO BOY,IMO7940376,WDG8537,30.0,,21.0,7.0,,,B
94,232024772,2021-02-04 01:58:41,33.72680093333333,-118.25959,0.0,195.1,20.0,,,,,5.0,,,,,A
95,371449000,2021-02-04 01:58:41,33.61367047138047,-118.05656905723905,0.0,234.4,282.0,NYK RIGEL,IMO9416977,3FNL8,70.0,1.0,294.0,32.0,13.5,71.0,A
96,215354000,2021-02-04 01:58:41,33.73277239202658,-118.25433,0.0,183.2,252.0,,,,,5.0,,,,,A
97,212351000,2021-02-04 01:58:41,33.691415880398665,-118.21166588039867,0.0,142.0,255.0,HYUNDAI SINGAPORE,IMO9305685,5BZP3,70.0,1.0,303.0,40.0,14.5,71.0,A
98,373021000,2021-02-04 01:58:41,33.65563014428671,-118.11176985571329,0.0,176.0,280.0,PRINCESS MARIA,IMO8212087,3FBY5,70.0,1.0,189.0,22.0,10.7,70.0,A
99,303031000,2021-02-04 01:58:41,33.72919836046512,-118.20170098372093,0.0,251.6,251.0,POLAR ADVENTURE,IMO9244063,WAZV,80.0,1.0,272.0,46.0,17.5,,A
100,563090300,2021-02-04 01:58:41,33.6452842,-118.1176221,0.1,214.3,279.0,,,,,1.0,,,,,A
101,338362994,2021-02-04 01:58:41,33.72678,-118.06186387959866,0.0,360.0,511.0,OFF SEASON,IMO0000000,,37.0,,17.0,5.0,,,B
102,338228367,2021-02-04 01:58:41,33.74909212624585,-118.11436,0.0,266.5,511.0,MY REVENGE,IMO0000000,,37.0,,19.0,7.0,,,B
103,367008990,2021-02-04 01:58:41,33.31461557377049,-118.40458983606557,1.4,96.2,511.0,EILEEN,IMO7201146,WDC3498,30.0,,24.0,6.0,,,B
104,636092911,2021-02-04 01:58:41,33.73687652173913,-118.18884347826086,0.0,51.0,90.0,RDO ENDEAVOUR,IMO9302102,D5UB8,79.0,5.0,285.0,40.0,11.5,79.0,A
105,538007938,2021-02-04 01:58:41,33.7685,-118.2335,0.1,321.0,73.0,,,,,0.0,,,,,A
106,338239156,2021-02-04 01:58:41,33.71922051856735,-118.27842051856734,0.0,360.0,511.0,CONTROLLED CHAOS,IMO0000000,,37.0,,17.0,5.0,,,B
107,366855000,2021-02-04 01:58:41,33.770554342105264,-118.22458782894738,0.0,325.8,56.0,FLORIDA,IMO9568469,WFAF,80.0,5.0,183.0,32.0,12.2,,A
108,367492920,2021-02-04 01:58:41,33.735479501849035,-118.27117099630193,0.0,159.3,511.0,KENNETH CARL,IMO8978710,WDF8246,90.0,5.0,33.0,7.0,2.7,79.0,A
109,355800000,2021-02-04 01:58:41,33.74917773333333,-118.20675226666667,0.1,201.0,181.0,NEW DIRECTION,IMO9622801,3FRY3,70.0,5.0,189.0,32.0,12.7,,A
110,367570320,2021-02-04 01:58:41,33.72416949358835,-118.28152151923494,0.0,17.0,511.0,TRINITY ROSE,,WDG7736,37.0,,14.0,,,,B
111,477866200,2021-02-04 01:58:41,33.7056371,-118.15484236666667,0.0,177.1,253.0,BREVIK BRIDGE,IMO9492696,VRHY7,70.0,1.0,269.0,35.0,11.0,70.0,A
112,338035036,2021-02-04 01:58:41,33.716929839572195,-118.06301983957218,0.0,0.0,511.0,BOUNTY,,,37.0,,10.0,3.0,,,B
113,338321364,2021-02-04 01:58:41,33.72703898076923,-118.07613101923077,0.1,297.0,511.0,BONNY BANKS,IMO0000000,,37.0,,15.0,4.0,,,B
114,368021110,2021-02-04 01:58:41,33.76145,-118.19229528239204,0.0,140.2,511.0,SOME TUESDAY,IMO0000000,WDJ8919,36.0,,15.0,8.0,,,B
115,636013693,2021-02-04 01:58:41,33.61055245847176,-118.03726292358805,0.1,179.7,296.0,YM UNIFORM,IMO9337482,A8OR8,70.0,1.0,333.0,42.0,14.5,,A
116,338127501,2021-02-04 01:58:41,33.751829498327766,-118.11155762541806,0.0,45.0,511.0,SERENITY,,,37.0,,11.0,,,,B
117,338335196,2021-02-04 01:58:41,33.75912,-118.1878648,0.0,281.9,511.0,LAST DANCE,IMO0000000,,37.0,,0.0,0.0,,,B
118,215164000,2021-02-04 01:58:41,33.6513819,-118.13877486666667,0.0,173.3,274.0,,,,,1.0,,,,,A
119,338388274,2021-02-04 01:58:41,33.71930244147157,-118.27762,0.0,310.6,511.0,THE ESSIE,IMO0000000,,37.0,,12.0,3.0,,,B
120,338120363,2021-02-04 01:58:41,33.8470576,-118.39731,0.0,360.0,511.0,BOTANY BAY,,,37.0,5.0,16.0,4.0,,,A
121,367616090,2021-02-04 01:58:41,33.77003,-118.21252,0.0,245.4,287.0,SEA FORCE,,WDH4282,90.0,5.0,22.0,,,,A
122,636019348,2021-02-04 01:58:41,33.596751851398245,-118.03353932435192,0.1,173.9,288.0,,,,,1.0,,,,,A
123,338097886,2021-02-04 01:58:41,33.7191125083612,-118.2783074916388,0.0,257.0,511.0,BANDIT,,,37.0,,15.0,4.0,,,B
124,352375000,2021-02-04 01:58:41,33.6073379,-118.04690843333334,0.2,107.3,283.0,NYK LAURA,IMO9406752,H9LL,70.0,1.0,210.0,30.0,11.5,70.0,A
125,367559940,2021-02-04 01:58:41,33.76187733333333,-118.18285,0.0,204.5,511.0,TRAILERHOOD,,WDG6717,37.0,,14.0,,,,B
126,309955000,2021-02-04 01:58:41,33.76672,-118.25390715719064,0.0,144.0,218.0,ISTRA ACE,IMO9318503,C6WE7,70.0,5.0,175.0,31.0,8.8,70.0,A
127,367682160,2021-02-04 01:58:41,33.7300972,-118.2773028,0.0,360.0,511.0,ANGELS GATE,IMO0000000,WDI2830,30.0,,16.0,12.0,,,B
128,338181008,2021-02-04 01:58:41,33.714168628762536,-118.0626,0.0,69.9,511.0,JANICE O,,,37.0,,15.0,,,,B
129,235093569,2021-02-04 01:58:41,33.706077109634556,-118.14396710963456,0.1,168.4,250.0,EVER LAMBENT,IMO9595436,2FRE8,70.0,1.0,334.0,45.0,14.2,74.0,A
130,367486370,2021-02-04 01:58:41,33.72139,-118.27473,0.0,248.8,165.0,NRC QUEST,IMO9271195,WDF7619,90.0,5.0,48.0,10.0,3.0,70.0,A
131,338137334,2021-02-04 01:58:41,33.7128686,-118.05618573333334,0.0,0.0,511.0,SEALILY,,,37.0,,14.0,,,,B
132,338146692,2021-02-04 01:58:41,33.75080102373197,-118.11168020474639,0.0,105.2,511.0,DREAMER,,,37.0,,12.0,,,,B
133,211311970,2021-02-04 01:58:41,33.68776768211921,-118.14314589403973,0.0,257.0,257.0,DALLAS EXPRESS,IMO9193288,DGAF,70.0,1.0,293.0,32.0,13.6,79.0,A
134,370500000,2021-02-04 01:58:41,33.72749373333333,-118.1962111,0.2,182.4,248.0,DONG-A TRITON,IMO9686986,3FWC6,80.0,1.0,183.0,32.0,13.3,,A
135,235009240,2021-02-04 01:58:41,33.61953,-118.0674711409396,0.1,228.0,278.0,EVER SHINE,IMO9300386,MJKZ4,70.0,1.0,299.0,42.0,14.2,70.0,A
136,338328735,2021-02-04 01:58:41,33.749790199953495,-118.11323,0.0,360.0,511.0,PAIR A DOCS,IMO0000000,,37.0,,14.0,4.0,,,B
137,477738500,2021-02-04 01:58:41,33.756897692307696,-118.21385,0.0,48.0,359.0,OOCL LONDON,IMO9417268,VRGO2,70.0,5.0,322.0,42.0,14.5,71.0,A
138,338209202,2021-02-04 01:58:41,33.850593043478256,-118.39686695652175,0.0,360.0,511.0,GEORGIA GAYLE,,,37.0,,7.0,,,,B
139,356581000,2021-02-04 01:58:41,33.704146312292366,-118.20515,0.0,359.4,240.0,COSCO ASIA,IMO9345403,3ELQ8,70.0,1.0,349.0,45.0,14.5,,A
140,368850000,2021-02-04 01:58:41,33.743953166666664,-118.22722316666668,0.0,205.9,10.0,CAPE INSCRIPTION,IMO7390105,WSCJ,70.0,5.0,208.0,31.0,9.8,70.0,A
141,431315000,2021-02-04 01:58:41,33.766553245033116,-118.27333052980131,0.0,37.2,81.0,MOL COMPETENCE,IMO9339662,7JWL,70.0,5.0,316.0,45.0,14.5,,A
142,338225409,2021-02-04 01:58:41,33.758304180601996,-118.18804290969916,0.0,73.2,511.0,SWEET FREEDOM,,,37.0,,,,,,B
143,354277000,2021-02-04 01:58:41,33.7501,-118.18684,0.0,236.2,181.0,CARNIVAL MIRACLE,IMO9237357,H3VS,60.0,5.0,292.0,38.0,7.8,,A
144,366746210,2021-02-04 01:58:41,33.73379043667173,-118.26857,0.0,360.0,511.0,GRANDE,,WCY2454,60.0,,24.0,7.0,,,B
145,248052000,2021-02-04 01:58:41,33.732,-118.257,0.0,48.0,251.0,,,,,5.0,,,,,A
146,338181327,2021-02-04 01:58:41,33.71938348993289,-118.28207651006711,0.0,14.6,511.0,QUERENCIA,,,37.0,,9.0,,,,B
147,338328494,2021-02-04 01:58:41,33.75825943521595,-118.18476408637873,0.0,353.2,511.0,BLUE SKY,IMO0000000,BLUESKY,37.0,,17.0,4.0,,,B
148,338092107,2021-02-04 01:58:41,33.72582,-118.0764,0.0,108.8,511.0,HAMMER,IMO0000000,WDC9051,37.0,,13.0,5.0,,,B
149,636013644,2021-02-04 01:58:41,33.668186411960136,-118.15459152823921,0.1,9.8,266.0,DEVA,IMO9278105,A8OK3,70.0,1.0,259.0,32.0,12.6,,A
150,338324182,2021-02-04 01:58:41,33.766913621262454,-118.25136448504985,0.0,360.0,511.0,PURITAN,IMO0000000,WDL8229,37.0,,18.0,6.0,,,B
151,370361000,2021-02-04 01:58:41,33.756450415217394,-118.21842124565218,0.1,226.4,341.0,HAGEN,IMO9516868,3ESM8,70.0,5.0,147.0,23.0,8.2,,A
152,367709320,2021-02-04 01:58:41,33.72142,-118.28041,0.0,346.2,511.0,QIQI,,WDI5509,37.0,,15.0,,,,B
153,338139535,2021-02-04 01:58:41,33.71936,-118.05757382059801,0.0,360.0,511.0,CAST AWAY,IMO0000000,WDA2202,37.0,,16.0,3.0,,,B
154,367015450,2021-02-04 01:58:41,33.71929,-118.28202,0.0,265.0,511.0,RADIANT,,WV4560,37.0,,10.0,3.0,,,B
155,338229164,2021-02-04 01:58:41,33.71877375415282,-118.27615624584718,0.1,197.9,511.0,LINDSEY,,,37.0,,,,,,B
156,367562670,2021-02-04 01:58:41,33.723543887043185,-118.27950388704319,0.0,360.0,511.0,ANEJO,,WDG6983,37.0,,26.0,,,,B
157,338396669,2021-02-04 01:58:41,33.71957,-118.28157,0.0,0.0,511.0,ALTHEA,IMO0000000,,37.0,,10.0,4.0,,,B
158,374527000,2021-02-04 01:58:41,33.69715608828006,-118.13663365296803,0.0,167.9,242.0,,,,,1.0,,,,,A
159,355896000,2021-02-04 01:58:41,33.651359037209296,-118.12898711162791,0.1,107.9,283.0,ALASKAN STAR,IMO8750089,HP6335,90.0,1.0,84.0,60.0,7.3,,A
160,338393343,2021-02-04 01:58:41,33.72454,-118.28169,0.0,360.0,511.0,CENT' ANNI',IMO0000000,,37.0,,11.0,6.0,,,B
161,367646260,2021-02-04 01:58:41,33.75864224651163,-118.18418256744185,0.0,317.0,511.0,CABERNET SKY,,WDH7244,37.0,,14.0,,,,B
162,366823250,2021-02-04 01:58:41,33.721580887573964,-118.28107822485207,0.1,277.8,511.0,HOOKER,IMO0000000,WDA5733,37.0,,14.0,4.0,,,B
163,218042000,2021-02-04 01:58:41,33.76067,-118.27337,0.0,197.0,197.0,OSAKA EXPRESS,IMO9320697,DDVK2,70.0,5.0,335.0,42.0,14.6,79.0,A
164,354422000,2021-02-04 01:58:41,33.76185,-118.25190061860467,0.0,63.0,247.0,DUBAI GALACTIC,IMO9380752,3EMV7,70.0,5.0,190.0,32.0,12.5,70.0,A
165,368121180,2021-02-04 01:58:41,33.73616030472203,-118.26965,0.0,234.3,511.0,LAPPD BOAT 42,IMO0000000,WDL3392,55.0,,12.0,4.0,,,B
166,338207261,2021-02-04 01:58:41,33.72342059521041,-118.06308,0.0,360.0,511.0,TRUE GRIT,IMO0000000,,37.0,,13.0,5.0,,,B
167,636016204,2021-02-04 01:58:41,33.71167,-118.19483506046511,0.0,210.0,247.0,KOWLOON BAY,IMO9280861,D5EZ6,70.0,1.0,294.0,32.0,13.5,,A
168,636014805,2021-02-04 01:58:41,33.688220900000005,-118.13008819999999,0.1,271.5,260.0,CHANTAL,IMO9382982,A8WQ3,80.0,1.0,228.0,32.0,14.3,80.0,A
169,338177481,2021-02-04 01:58:41,33.76685431438127,-118.12263137123746,0.0,202.3,511.0,CINDERELLA,,,37.0,,11.0,,,,B
170,538007480,2021-02-04 01:58:41,33.659671771269174,-118.13267177126919,0.0,326.0,278.0,HYUNDAI FAITH,IMO9347554,V7PS7,70.0,1.0,340.0,46.0,-12.7,70.0,A
