,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
0,366904210,2021-05-06 01:50:18.500,33.73105,-118.26099,0.0,273.1,161.0,ANN T CHERAMIE,IMO8983040,WDB4957,31.0,5.0,33.0,10.0,,52.0,A
1,338181327,2021-05-06 01:50:18.500,33.7194001,-118.2820701,0.0,1.7,511.0,QUERENCIA,,,37.0,,9.0,,,,B
2,368171990,2021-05-06 01:50:18.500,33.770816788079465,-118.21223678807947,0.0,218.7,63.0,LEISA FLORENCE,,WDL8692,52.0,5.0,30.0,13.0,5.8,52.0,A
3,368121180,2021-05-06 01:50:18.500,33.76339033222591,-118.26532355481727,0.0,236.9,511.0,LAPPD BOAT 42,IMO0000000,WDL3392,55.0,,12.0,4.0,,,B
4,366983530,2021-05-06 01:50:18.500,33.75301889908257,-118.22011889908256,0.0,263.8,249.0,JOHN QUIGG,IMO8987929,WDB9828,31.0,0.0,24.0,9.0,4.0,52.0,A
5,338347484,2021-05-06 01:50:18.500,33.4609968013468,-117.69137,0.0,360.0,511.0,LYDIE,IMO0000000,,37.0,,15.0,0.0,,,B
6,367642530,2021-05-06 01:50:18.500,33.76957762376238,-118.22462435643564,0.4,56.5,511.0,BO BRUSCO,IMO9772917,WDH6880,31.0,0.0,23.0,8.0,,31.0,A
7,338303696,2021-05-06 01:50:18.500,33.61379,-117.91256440621531,0.0,351.7,511.0,DARK SIDE,IMO0000000,,37.0,,11.0,4.0,,,B
8,338098732,2021-05-06 01:50:18.500,33.720333600000004,-118.2800536,0.1,255.5,511.0,IKAROS,,,37.0,,18.0,5.0,,,B
9,338380563,2021-05-06 01:50:18.500,33.620474488188975,-117.92749913385828,0.1,360.0,511.0,STINGER,IMO0000000,,37.0,,13.0,4.0,,,B
10,367017440,2021-05-06 01:50:18.500,33.770879357798165,-118.21170064220183,0.0,330.8,511.0,PIPER INNESS,IMO8964109,WDC3984,90.0,0.0,42.0,8.0,2.1,56.0,A
11,338229164,2021-05-06 01:50:18.500,33.718773687707646,-118.27614,0.0,241.4,511.0,LINDSEY,,,37.0,,,,,,B
12,367533290,2021-05-06 01:50:18.500,33.73451327272728,-118.27070672727272,0.1,285.9,511.0,MARIE CHERAMIE,IMO8964862,WDG4131,90.0,0.0,49.0,13.0,3.1,0.0,A
13,368171390,2021-05-06 01:50:18.500,33.73044,-118.26135,0.0,165.8,251.0,BROOKS M HAMILTON,,WDL8631,52.0,0.0,26.0,10.0,2.6,52.0,A
14,338404249,2021-05-06 01:50:18.500,33.60529420833333,-117.88467579166668,0.1,360.0,511.0,SWARTY4,IMO0000000,,37.0,,8.0,3.0,,,B
15,367353080,2021-05-06 01:50:18.500,33.63964024793388,-118.2252794214876,9.8,18.3,10.0,EMPIRE STATE,IMO9408126,WDE4431,80.0,0.0,183.0,32.0,11.8,35.0,A
16,367004260,2021-05-06 01:50:18.500,33.767298611111116,-118.21725277777779,0.0,235.8,511.0,CABRILLO,,WBU7354,60.0,0.0,18.0,7.0,,52.0,A
