,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
0,367163190,2021-06-04 01:58:56.500,34.16995977214602,-119.22908091141595,0.0,61.9,511.0,SANCERRE,IMO0000000,,36.0,,14.0,5.0,,,B
1,338302249,2021-06-04 01:58:56.500,34.2413302232965,-119.261370446593,0.0,291.7,511.0,VALHOWELL,IMO0000000,,36.0,,16.0,2.0,,,B
2,338199909,2021-06-04 01:58:56.500,33.83723239827234,-119.80090194135032,9.0,150.6,511.0,ZERO GRAVITY,IMO0000000,,36.0,,12.0,4.0,,,B
3,338326252,2021-06-04 01:58:56.500,34.25228012093024,-119.26711012093023,0.0,360.0,511.0,VENTURA H. PTRL17,IMO0000000,,51.0,,10.0,4.0,,,B
4,368105150,2021-06-04 01:58:56.500,34.166839876744184,-119.22414,0.0,360.0,511.0,BLUE,IMO0000000,WDK9606,37.0,,14.0,6.0,,,B
5,367025890,2021-06-04 01:58:56.500,33.816300393700786,-119.77697291338582,4.4,143.1,130.0,CIPANGO,IMO0000000,WDC4515,37.0,,15.0,2.0,,,B
6,367678360,2021-06-04 01:58:56.500,33.71932538461538,-119.94730923076922,14.0,153.8,511.0,CHIM CHIM,,WDI2458,37.0,,18.0,8.0,,,B
7,366955790,2021-06-04 01:58:56.500,34.18186,-119.22523020920501,0.0,0.0,511.0,SCOUT,,WDB8263,37.0,,18.0,5.0,,,B
8,367743280,2021-06-04 01:58:56.500,33.84579999999999,-119.81056979933112,8.3,115.4,511.0,BRIGADOON,,WDI8900,37.0,,,,,,B
9,368060440,2021-06-04 01:58:56.500,33.83231251259899,-119.79303651547876,5.9,164.1,162.0,KATARA,IMO0000000,WDK4978,36.0,,9.0,2.0,,,B
10,338321229,2021-06-04 01:58:56.500,34.17418009769714,-119.22829,0.0,268.2,511.0,WINDFALL,IMO0000000,,36.0,,14.0,6.0,,,B
11,368114080,2021-06-04 01:58:56.500,34.16672,-119.2234200999303,0.0,360.0,511.0,M/Y MILAGRO,IMO0000000,1294019,37.0,,22.0,6.0,,,B
12,367342840,2021-06-04 01:58:56.500,34.16890979544397,-119.22202010227802,0.0,321.3,511.0,DIVA,,WDE3692,30.0,,15.0,5.0,,,B
13,338392023,2021-06-04 01:58:56.500,34.17912,-119.22215,0.0,223.9,511.0,REEL BUSY,IMO0000000,,30.0,,0.0,0.0,,,B
14,368167080,2021-06-04 01:58:56.500,33.8426484883721,-119.88170319767441,4.9,207.8,511.0,WILDCARD,IMO0000000,WDL8170,36.0,,11.0,3.0,,,B
15,368052510,2021-06-04 01:58:56.500,34.16364,-119.22311,0.0,74.2,511.0,GENTLEMAN,IMO0000000,WDK4166,60.0,,8.0,4.0,,,B
16,338332375,2021-06-04 01:58:56.500,34.176900199443416,-119.22481990027829,0.0,360.0,511.0,NICE DREAMS,IMO0000000,,37.0,,12.0,4.0,,,B
17,338345406,2021-06-04 01:58:56.500,34.24763993020009,-119.26558,0.0,360.0,511.0,S/V SURPRISE,IMO0000000,,36.0,,12.0,4.0,,,B
18,367467650,2021-06-04 01:58:56.500,34.24531,-119.26363006043701,0.0,21.6,511.0,R SEA KAT,,WDF5829,37.0,,12.0,6.0,,,B
