,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
0,338336268,2021-06-05 13:52:30.500,32.701578737864075,-117.64289038834951,28.0,280.7,511.0,R/V BEYSTER,IMO0000000,,59.0,,13.0,5.0,,,B
1,368926,2021-06-05 13:52:30.500,32.774207378640774,-118.04638194174758,5.6,272.4,260.0,WARSHIP 20,IMO0004371,LCS 20,35.0,0.0,128.0,32.0,0.0,35.0,A
2,311000902,2021-06-05 13:52:30.500,32.990429057591626,-117.78299968586387,1.5,343.5,329.0,APOLLO VOYAGER,IMO9878890,C6EI3,89.0,3.0,274.0,48.0,9.5,89.0,A
3,367017440,2021-06-05 13:52:30.500,32.98605871559633,-117.79143935779817,0.8,341.3,277.0,PIPER INNESS,IMO8964109,WDC3984,90.0,0.0,42.0,8.0,2.1,56.0,A
4,538006489,2021-06-05 13:52:30.500,32.6892675,-117.67325,12.1,153.4,152.0,SILVER EUPLECTA,IMO9692349,V7IW6,80.0,0.0,183.0,32.0,13.3,80.0,A
5,563045300,2021-06-05 13:52:30.500,32.91889940594059,-117.83989267326733,0.6,78.4,155.0,EAGLE BARCELONA,IMO9795048,9V5377,80.0,0.0,250.0,44.0,14.3,80.0,A
6,538006447,2021-06-05 13:52:30.500,32.79083910891089,-117.74603623762376,10.1,152.7,153.0,GENER8 MILTIADES,IMO9727039,V7NH4,,0.0,,,,80.0,A
