,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
98,366886630,2021-03-06 01:57:49.500,33.731452048997774,-118.27826102449889,0.0,360.0,511.0,EXY JOHNSON,,WDB3395,90.0,5.0,22.0,6.0,,,A
99,367704790,2021-03-06 01:57:49.500,33.71879623762376,-118.26952663366336,11.1,11.1,511.0,CHRISTOPHER,,WDI5065,60.0,,19.0,8.0,,,B
100,538090583,2021-03-06 01:57:49.500,33.6495,-118.1435,0.1,195.0,283.0,,,,,1.0,,,,,A
101,338926432,2021-03-06 01:57:49.500,33.72499225680934,-118.26918225680934,0.0,255.0,342.0,,,,,5.0,,,,,A
102,338304048,2021-03-06 01:57:49.500,33.7189,-118.27945333333334,0.0,360.0,511.0,RUMRUNNER 3,IMO0000000,,37.0,,15.0,3.0,,,B
103,338116961,2021-03-06 01:57:49.500,33.725439224806195,-118.12478519379844,14.1,32.0,18.0,BALMY,,,37.0,,11.0,,,,B
104,563090400,2021-03-06 01:57:49.500,33.67826959322034,-118.14005644067797,0.2,341.9,284.0,,,,,1.0,,,,,A
105,338092107,2021-03-06 01:57:49.500,33.72581114444444,-118.07637457777777,0.0,130.9,511.0,HAMMER,IMO0000000,WDC9051,37.0,,13.0,5.0,,,B
106,636019213,2021-03-06 01:57:49.500,33.60429753333334,-118.02446613333332,0.2,8.5,296.0,,,,,1.0,,,,,A
107,367314820,2021-03-06 01:57:49.500,33.71778,-118.2791,0.0,341.1,511.0,SUNDANCE,,WDD9682,37.0,,18.0,5.0,,,B
108,367050320,2021-03-06 01:57:49.500,33.72431,-118.06288557184752,0.0,360.0,511.0,BIG TROUBLE,,WDC6036,37.0,,22.0,6.0,,,B
109,366823250,2021-03-06 01:57:49.500,33.72158,-118.28104754590984,0.0,52.6,511.0,HOOKER,IMO0000000,WDA5733,37.0,,14.0,4.0,,,B
110,338137334,2021-03-06 01:57:49.500,33.71287,-118.05618969899666,0.0,0.0,511.0,SEALILY,,,37.0,,14.0,,,,B
111,368171390,2021-03-06 01:57:49.500,33.73124518518519,-118.26082,0.0,7.5,331.0,,,,,5.0,,,,,A
112,352375000,2021-03-06 01:57:49.500,33.68878335548173,-118.11670591362126,0.3,41.0,276.0,NYK LAURA,IMO9406752,H9LL,70.0,1.0,210.0,30.0,11.5,70.0,A
113,338362994,2021-03-06 01:57:49.500,33.72676,-118.06183594684386,0.0,360.0,511.0,OFF SEASON,IMO0000000,,37.0,,17.0,5.0,,,B
