,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
0,338921000,2021-02-05 01:49:29.500,32.652408461538464,-117.22903288461538,2.9,247.8,230.0,CG GEORGE COBB,IMO9177325,NTVY,90.0,0.0,53.0,10.0,2.4,,A
1,245304000,2021-02-05 01:49:29.500,32.63203702341137,-117.1921954180602,0.1,141.0,257.0,ZUIDERDAM,IMO9221279,PBIG,60.0,1.0,285.0,32.0,8.0,,A
2,249055000,2021-02-05 01:49:29.500,32.63710771666666,-117.20174045,0.0,92.6,262.0,CELEBRITY MILLENNIUM,IMO9189419,9HJF9,60.0,1.0,293.0,32.0,8.3,,A
