,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
0,369209000,2022-07-24 13:43:03,33.76961,-118.21737,0.0,299.4,244.0,KAIMANA HILA,IMO9719068,WDJ3199,70.0,0.0,260.0,35.0,11.0,70.0,A
1,229778000,2022-07-24 13:43:03,33.73277,-118.25437,0.0,58.4,251.0,KOS,IMO9224805,9HA3600,80.0,5.0,332.0,58.0,22.5,70.0,A
2,368010330,2022-07-24 13:43:05,33.76892,-118.21864,0.0,74.3,331.0,RICH PADDEN,,WDJ7811,52.0,0.0,,,,52.0,A
3,338118674,2022-07-24 13:43:05,33.72625,-118.26905,0.1,230.7,511.0,BAYWATCH 19,,WZB9310,90.0,15.0,,,,0.0,A
4,338145403,2022-07-24 13:43:06,33.4568,-117.92408,5.5,275.4,511.0,ANGELITA,,,37.0,,12.0,,,,B
5,563584000,2022-07-24 13:43:07,33.7368,-118.1888,0.0,197.5,90.0,WAN HAI 613,IMO9224520,9V3466,70.0,5.0,284.0,40.0,14.0,70.0,A
6,368221650,2022-07-24 13:43:07,33.60638,-117.90323,0.0,201.5,100.0,MAHAL,IMO0000000,WDM6041,37.0,,13.0,4.0,,,B
7,338388714,2022-07-24 13:43:08,33.72334,-118.27932,0.2,360.0,511.0,DEPLORABLE,IMO0000000,,37.0,,15.0,10.0,,,B
8,338326628,2022-07-24 13:43:09,33.74953,-118.11378,0.0,47.1,511.0,SUSIE Q,IMO0000000,,37.0,,19.0,5.0,,,B
9,338385508,2022-07-24 13:43:09,33.72431,-118.13769,6.4,109.9,112.0,SEAHORSE,IMO0000000,,37.0,,13.0,4.0,,,B
10,338158000,2022-07-24 13:43:10,33.77546,-118.2135,0.0,9.8,65.0,WEST VIRGINIA,IMO9704805,KSKW,80.0,5.0,183.0,,,80.0,A
11,338179205,2022-07-24 13:43:11,33.61962,-117.92474,0.0,46.8,511.0,GAIL-ANNE,,,37.0,,,,,,B
12,538008861,2022-07-24 13:43:12,33.61168,-118.0315,0.0,240.0,166.0,SEAWAYS GUAYAQUIL,IMO9389837,V7A2846,80.0,1.0,228.0,32.0,11.9,80.0,A
13,338093777,2022-07-24 13:43:12,33.74054,-118.27799,0.0,271.7,511.0,LA FIREBOAT 2,IMO9271535,,90.0,0.0,32.0,8.0,4.8,51.0,A
14,368171390,2022-07-24 13:43:12,33.73132,-118.26069,0.0,29.6,340.0,BROOKS M HAMILTON,,WDL8631,52.0,12.0,26.0,10.0,2.6,52.0,A
15,368014440,2022-07-24 13:43:12,33.71348,-118.27224,0.1,360.0,511.0,MONTE CARLO,,WDD6745,30.0,0.0,22.0,7.0,0.1,30.0,A
16,367507960,2022-07-24 13:43:13,33.77187,-118.21163,0.0,206.4,511.0,185 3,,WDF9705,90.0,3.0,54.0,,,90.0,A
