,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
0,367689860,2022-08-05 13:53:02.500,33.61122328881469,-117.9234130884808,0.7,360.0,105.0,POTESTA,,WDI3585,37.0,,24.0,,,,B
1,367308610,2022-08-05 13:53:02.500,33.77177,-118.21183,0.0,231.9,156.0,SARAH C,,WDD9226,31.0,0.0,19.0,6.0,,31.0,A
2,338433363,2022-08-05 13:53:02.500,33.753307346938776,-118.11110734693878,0.0,360.0,511.0,FORTITUDE,IMO0000000,,37.0,,9.0,4.0,,,B
3,338167955,2022-08-05 13:53:02.500,33.61533,-117.90641,0.0,62.5,511.0,BULL PEN,,,37.0,,14.0,,,,B
4,338322293,2022-08-05 13:53:02.500,33.72698,-118.0754,0.0,360.0,511.0,SEAS THE DAY,IMO0000000,,37.0,,12.0,4.0,,,B
5,366563000,2022-08-05 13:53:02.500,33.769016117647055,-118.21901388235294,0.0,173.1,245.0,MAHIMAHI,IMO7907996,WHRN,70.0,5.0,262.0,32.0,10.7,70.0,A
6,563433000,2022-08-05 13:53:02.500,33.74748,-118.19743,0.0,298.3,180.0,MAERSK NORTHWOOD,IMO9222118,9V3531,70.0,5.0,210.0,30.0,11.5,70.0,A
7,232024773,2022-08-05 13:53:02.500,33.751531799999995,-118.24127013333333,0.0,126.2,251.0,HYUNDAI MARS,IMO9725122,MGGA6,74.0,5.0,324.0,48.0,13.8,70.0,A
8,338602000,2022-08-05 13:53:02.500,33.76365827956989,-118.21764462365591,0.0,239.0,250.0,BALTIMORE,IMO9804784,WDI9338,31.0,0.0,30.0,,,52.0,A
9,538005725,2022-08-05 13:53:02.500,33.73865703333334,-118.21563736666667,0.2,89.0,228.0,KACEY,IMO9420277,V7GL7,70.0,1.0,189.0,32.0,12.5,70.0,A
10,367101530,2022-08-05 13:53:02.500,33.84187,-118.39156290076336,0.1,196.6,511.0,CARIBE ALLIANCE,,WDI9216,90.0,0.0,19.0,6.0,,53.0,A
11,338122322,2022-08-05 13:53:02.500,33.728680414201186,-118.13462674556213,9.6,263.1,511.0,JANICE R,,,37.0,,11.0,4.0,,,B
12,368167990,2022-08-05 13:53:02.500,33.61021,-117.92527230854606,0.0,131.1,511.0,IT'S ALL GOOD,IMO0000000,WDL8279,37.0,,14.0,5.0,,,B
13,367038000,2022-08-05 13:53:02.500,33.77302325,-118.20863625,0.0,360.0,306.0,AHRA-AHN,,WDG5394,30.0,0.0,19.0,5.0,,60.0,A
14,338339611,2022-08-05 13:53:02.500,33.60195,-117.89743463768117,0.0,360.0,22.0,VAL AIR,IMO0000000,,37.0,,11.0,4.0,,,B
15,367571130,2022-08-05 13:53:02.500,33.73439,-118.26584391304348,0.0,126.0,23.0,DONZ RIG,IMO0000000,WDG7817,30.0,,0.0,0.0,,,B
16,354591000,2022-08-05 13:53:02.500,33.77332,-118.21938,0.0,285.0,237.0,PYXIS LEADER,IMO9284738,H9ML,70.0,5.0,199.0,32.0,10.3,70.0,A
17,368010330,2022-08-05 13:53:02.500,33.76147754545455,-118.21876754545455,0.0,332.7,304.0,RICH PADDEN,,WDJ7811,52.0,0.0,,,,52.0,A
18,368124160,2022-08-05 13:53:02.500,33.7242401815956,-118.06955,0.1,27.8,511.0,TNT,IMO0000000,,37.0,,10.0,10.0,,,B
19,368192980,2022-08-05 13:53:02.500,33.74485073394496,-118.19734146788991,0.0,360.0,511.0,PATTY D,,WDM2964,0.0,3.0,11.0,6.0,0.0,0.0,A
20,338118674,2022-08-05 13:53:02.500,33.72625830508475,-118.26904169491526,0.1,69.4,511.0,BAYWATCH 19,,WZB9310,90.0,15.0,,,,0.0,A
21,636013693,2022-08-05 13:53:02.500,33.75429609271523,-118.27551913907286,0.0,139.2,331.0,YM UNIFORM,IMO9337482,A8OR8,70.0,5.0,333.0,42.0,14.5,70.0,A
22,368073670,2022-08-05 13:53:02.500,33.61919704697986,-117.9282,0.0,97.7,511.0,,IMO0000000,,37.0,,0.0,0.0,,,B
23,366857070,2022-08-05 13:53:02.500,33.45187818181818,-118.27526090909092,26.5,197.9,511.0,JET CAT EXPRESS,IMO9367475,WDA8695,60.0,5.0,44.0,10.0,,40.0,A
24,367104080,2022-08-05 13:53:02.500,33.73501,-118.27077864864866,0.0,209.1,511.0,PETER MAC,IMO8982979,WDC9573,60.0,0.0,27.0,6.0,,90.0,A
25,338324182,2022-08-05 13:53:02.500,33.75902288590604,-118.18507288590604,0.0,360.0,511.0,PURITAN,IMO0000000,WDL8229,37.0,,18.0,6.0,,,B
26,368221650,2022-08-05 13:53:02.500,33.60637,-117.90323,0.0,224.7,92.0,MAHAL,IMO0000000,WDM6041,37.0,,13.0,4.0,,,B
27,366755010,2022-08-05 13:53:02.500,33.73989445378152,-118.27823,0.0,263.4,189.0,MASTER,IMO9188532,WCY6528,31.0,0.0,32.0,10.0,6.8,31.0,A
28,338240395,2022-08-05 13:53:02.500,33.723517190635455,-118.28124280936456,0.0,230.0,511.0,TIDAL WAVE,,,37.0,,,,,,B
