,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
0,369209000,2022-07-24 13:53:02.500,33.769593887043186,-118.21737305647841,0.0,299.4,244.0,KAIMANA HILA,IMO9719068,WDJ3199,70.0,5.0,260.0,35.0,11.0,70.0,A
1,229778000,2022-07-24 13:53:02.500,33.7328,-118.25427,0.0,58.4,251.0,KOS,IMO9224805,9HA3600,80.0,5.0,332.0,58.0,22.5,70.0,A
2,368010330,2022-07-24 13:53:02.500,33.76560685950414,-118.22084859504133,6.7,191.9,183.0,RICH PADDEN,,WDJ7811,52.0,0.0,,,,52.0,A
3,338118674,2022-07-24 13:53:02.500,33.72625297297297,-118.26904,0.0,241.6,511.0,BAYWATCH 19,,WZB9310,90.0,15.0,,,,0.0,A
4,338145403,2022-07-24 13:53:02.500,33.45808805825242,-117.94258689320388,5.7,297.8,511.0,ANGELITA,,,37.0,,12.0,,,,B
5,563584000,2022-07-24 13:53:02.500,33.73683,-118.18878933333335,0.0,197.5,90.0,WAN HAI 613,IMO9224520,9V3466,70.0,5.0,284.0,40.0,14.0,70.0,A
6,368221650,2022-07-24 13:53:02.500,33.60638,-117.90323,0.0,201.5,96.0,MAHAL,IMO0000000,WDM6041,37.0,,13.0,4.0,,,B
7,338388714,2022-07-24 13:53:02.500,33.723427384615384,-118.27929476923077,0.6,360.0,511.0,DEPLORABLE,IMO0000000,,37.0,,15.0,10.0,,,B
8,338326628,2022-07-24 13:53:02.500,33.74954,-118.11377696369638,0.0,47.1,511.0,SUSIE Q,IMO0000000,,37.0,,19.0,5.0,,,B
9,338385508,2022-07-24 13:53:02.500,33.698406279069765,-118.11540023255814,20.7,155.7,157.0,SEAHORSE,IMO0000000,,37.0,,13.0,4.0,,,B
10,338158000,2022-07-24 13:53:02.500,33.775453006756756,-118.21353699324324,0.0,9.8,65.0,WEST VIRGINIA,IMO9704805,KSKW,80.0,5.0,183.0,,,80.0,A
11,338179205,2022-07-24 13:53:02.500,33.619618691796006,-117.924751308204,0.0,46.8,511.0,GAIL-ANNE,,,37.0,,,,,,B
12,538008861,2022-07-24 13:53:02.500,33.61179386666667,-118.03146386666667,0.0,269.0,167.0,SEAWAYS GUAYAQUIL,IMO9389837,V7A2846,80.0,1.0,228.0,32.0,11.9,80.0,A
13,338093777,2022-07-24 13:53:02.500,33.740624545454544,-118.27824,0.0,47.8,511.0,LA FIREBOAT 2,IMO9271535,,90.0,0.0,32.0,8.0,4.8,51.0,A
14,368171390,2022-07-24 13:53:02.500,33.73131,-118.26071816513762,0.0,29.6,338.0,BROOKS M HAMILTON,,WDL8631,52.0,12.0,26.0,10.0,2.6,52.0,A
15,368014440,2022-07-24 13:53:02.500,33.71224837111228,-118.26821285187137,8.4,147.3,511.0,MONTE CARLO,,WDD6745,30.0,0.0,22.0,7.0,0.1,30.0,A
16,367507960,2022-07-24 13:53:02.500,33.77184,-118.21167272727273,0.0,234.7,511.0,185 3,,WDF9705,90.0,3.0,54.0,,,90.0,A
17,368124160,2022-07-24 13:53:02.500,33.72423018771679,-118.06957981228321,0.0,27.8,511.0,TNT,IMO0000000,,37.0,,10.0,10.0,,,B
18,367574860,2022-07-24 13:53:02.500,33.72672570953437,-118.06497,0.0,254.7,511.0,WHITE SHARK,,WDG8183,37.0,,14.0,,,,B
19,368084540,2022-07-24 13:53:02.500,33.73474583892617,-118.2038987919463,8.0,302.6,302.0,DELTA TERESA,,WDK7444,52.0,0.0,28.0,10.0,5.5,52.0,A
20,338926432,2022-07-24 13:53:02.500,33.72611563492064,-118.26962,0.1,57.1,342.0,CG BENJAMIN BOTTOMS,,NBNB,0.0,5.0,46.0,7.0,0.0,0.0,A
21,338240395,2022-07-24 13:53:02.500,33.72352,-118.28124713333332,0.0,230.0,511.0,TIDAL WAVE,,,37.0,,,,,,B
22,368021110,2022-07-24 13:53:02.500,33.761455460526314,-118.19233180921053,0.0,220.4,511.0,SOME TUESDAY,IMO0000000,WDJ8919,36.0,,15.0,8.0,,,B
23,338181008,2022-07-24 13:53:02.500,33.71418446666667,-118.06260893333334,0.1,324.9,511.0,JANICE O,,,37.0,,15.0,,,,B
24,367467120,2022-07-24 13:53:02.500,33.734406533333335,-118.26830653333333,0.0,227.5,511.0,AVA FOSS,,WDF5779,60.0,0.0,18.0,5.0,,60.0,A
25,368024740,2022-07-24 13:53:02.500,33.74723,-118.2156734228188,0.0,98.5,99.0,PILOT BOAT ORION,,WDJ9306,50.0,15.0,19.0,6.0,0.0,50.0,A
26,431073000,2022-07-24 13:53:02.500,33.7433908,-118.20089460000001,0.0,247.1,90.0,ONE CYGNUS,IMO9806081,7KEP,70.0,5.0,364.0,51.0,14.2,70.0,A
27,367698890,2022-07-24 13:53:02.500,33.76098657718121,-118.21835,0.0,298.7,511.0,FIREBOAT 20,,WDI4461,90.0,0.0,32.0,,,90.0,A
28,366977270,2022-07-24 13:53:02.500,33.72650518518518,-118.14576768518518,6.8,88.9,511.0,VICTORY,,WDB9496,60.0,0.0,21.0,6.0,,60.0,A
29,366760650,2022-07-24 13:53:02.500,33.75761,-118.21703631578947,0.0,333.4,246.0,LEADER,IMO9188568,WCY8495,31.0,5.0,31.0,10.0,4.3,52.0,A
30,367711690,2022-07-24 13:53:02.500,33.721984222222225,-118.28296,0.0,230.1,511.0,FLORETTA G,,WDI5745,37.0,,,,,,B
31,366760710,2022-07-24 13:53:02.500,33.74404,-118.20453,0.0,188.1,511.0,REDONDO,,WCD3906,60.0,5.0,18.0,7.0,,31.0,A
32,367014480,2022-07-24 13:53:02.500,33.76719,-118.22043,0.1,186.3,511.0,DURANGO,,WDC3807,31.0,0.0,18.0,7.0,,52.0,A
