,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
0,636018225,2021-09-03 13:52:58.500,33.70195714285714,-118.21827714285716,0.1,300.7,197.0,NYK THEMIS,IMO9356696,D5OS6,70.0,1.0,304.0,40.0,12.6,70.0,A,207,251
1,215193000,2021-09-03 13:52:58.500,33.72267,-118.22917,0.0,254.0,178.0,GOLD POINT,IMO9506693,9HA2669,80.0,1.0,183.0,32.0,13.2,84.0,A,85,21
2,371713000,2021-09-03 13:52:58.500,33.71113,-118.21861,0.0,124.4,200.0,CHALLENGE PROCYON,IMO9527403,3EXV7,80.0,1.0,181.0,32.0,12.2,70.0,A,203,149
