,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
0,636019534,2022-04-19 13:52:56.500,33.70061286666666,-118.21562143333334,0.1,312.1,255.0,CHALLENGE PROSPECT 2,IMO9788605,D5UY2,80.0,1.0,183.0,32.0,9.6,80.0,A,236,266
1,477636900,2022-04-19 13:52:56.500,33.7110272,-118.2154877,0.2,153.7,232.0,OYSTER BAY,IMO9718636,VRQE9,70.0,1.0,,,,72.0,A,237,150
2,367305920,2022-04-19 13:52:56.500,33.698871666666605,-118.22873638888916,3.0,23.5,221.0,SANDRA HUGH,IMO9369227,WDD9019,31.0,0.0,23.0,10.0,,52.0,A,90,285
