,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
0,636014168,2021-12-20 13:52:57.500,33.7225065,-118.2186835,0.1,186.5,342.0,CMA CGM OPAL,IMO9386483,A8RV3,70.0,1.0,259.0,32.0,12.6,72.0,A,201,22
1,636015629,2021-12-20 13:52:57.500,33.712409733110924,-118.20978793994996,0.1,262.9,24.0,WARNOW VENUS,IMO9594509,D5BY2,70.0,1.0,179.0,28.0,10.8,70.0,A,300,135
2,636092892,2021-12-20 13:52:57.500,33.709772541806025,-118.21873762541809,0.0,0.1,19.0,LOUISE AUERBACH,IMO9388895,D5SN9,79.0,1.0,138.0,21.0,7.0,79.0,A,200,164
3,212700000,2021-12-20 13:52:57.500,33.698828862876255,-118.21704478260868,0.2,264.5,333.0,CSL SANTA MARIA,IMO9290426,5BTQ4,70.0,1.0,294.0,32.0,11.2,70.0,A,219,286
