,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
0,368171390,2022-07-12 13:53:01.500,33.71992269230769,-118.2308046153846,8.4,57.2,53.0,BROOKS M HAMILTON,,WDL8631,52.0,12.0,26.0,10.0,2.6,52.0,A,66,51
1,477401700,2022-07-12 13:53:01.500,33.714621584158415,-118.20869683168316,0.1,257.6,164.0,BLOCK ISLAND,IMO9614969,VRTA6,70.0,1.0,200.0,32.0,9.7,70.0,A,312,110
2,219031000,2022-07-12 13:53:01.500,33.70113296829972,-118.21753593659945,0.0,310.1,232.0,MAERSK ESSEX,IMO9458092,OXSQ2,71.0,1.0,366.0,48.0,14.7,71.0,A,214,260
3,477018000,2022-07-12 13:53:01.500,33.711518866666665,-118.21580443333332,0.0,93.7,197.0,SAGA VIKING,IMO9233466,VRXO6,70.0,1.0,199.0,30.0,11.8,70.0,A,233,145
