,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
0,563313000,2021-09-27 13:52:58.500,33.7028075,-118.2141,0.0,304.0,213.0,WAN HAI 611,IMO9224506,9V3463,70.0,1.0,284.0,40.0,14.0,70.0,A,252,242
1,567019000,2021-09-27 13:52:58.500,33.722436270627064,-118.22719372937291,0.0,237.4,249.0,INTHIRA NAREE,IMO9732199,HSRO,70.0,1.0,199.0,32.0,13.3,70.0,A,106,24
2,477139200,2021-09-27 13:52:58.500,33.711586174496645,-118.2170109395973,0.3,138.8,222.0,MOUNT NICHOLSON,IMO9760639,VRRF4,0.0,1.0,170.0,28.0,8.9,0.0,A,220,145
