,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
0,370892000,2021-09-27 13:52:58.500,33.691606023294504,-118.21548,0.2,49.5,224.0,MSC DANIELA,IMO9399002,3FIA2,70.0,1.0,366.0,51.0,15.6,71.0,A,237,47
1,566828000,2021-09-27 13:52:58.500,33.678711538461535,-118.21427384615386,0.0,279.0,184.0,WAN HAI 515,IMO9457646,9V7851,70.0,1.0,258.0,37.0,12.8,70.0,A,250,190
