,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
0,345977777,2021-01-06 13:43:16,32.3295,-117.08726,7.3,333.6,511.0,PEMEX TEPEHUANO,IMO9774800,XCAX9,90.0,0.0,0.0,0.0,4.5,90.0,A
1,368015490,2021-01-06 13:43:16,32.70653,-117.16574,0.0,33.7,511.0,MONIKANI,IMO0000000,WDJ8348,36.0,,15.0,3.0,,,B
2,368926079,2021-01-06 13:43:16,32.6793,-117.12904,0.0,16.6,235.0,USS MANCHESTER,,NMCR,90.0,5.0,,,,,A
3,338159814,2021-01-06 13:43:17,32.71177,-117.23169,0.0,252.5,511.0,ANDIAMO,,,37.0,,12.0,,,,B
4,366892120,2021-01-06 13:43:17,32.69515,-117.15128,0.0,360.0,511.0,HARBOR COMMANDER,,WDB3861,31.0,0.0,10.0,5.0,,,A
5,366981740,2021-01-06 13:43:18,32.68637,-117.13337,0.0,261.9,511.0,,,,,15.0,,,,,A
6,367380940,2021-01-06 13:43:18,32.72143,-117.22739,0.0,224.1,511.0,THE SMALL CREW,,WDH3042,37.0,0.0,18.0,5.0,,37.0,A
7,367033990,2021-01-06 13:43:19,32.75916,-117.2404,0.0,360.0,511.0,PRODUCER,,WDH9695,60.0,0.0,18.0,6.0,,,A
8,338102000,2021-01-06 13:43:20,32.72384,-117.22617,0.1,334.2,511.0,EXCEL,IMO8654560,WDH8776,60.0,0.0,33.0,9.0,,60.0,A
9,367015620,2021-01-06 13:43:21,32.72373,-117.2237,0.1,1.0,357.0,MAXIMUS II,,WDC3874,37.0,0.0,28.0,7.0,,37.0,A
10,338154885,2021-01-06 13:43:21,32.7058,-117.16399,0.0,255.6,511.0,CELY 5.0,,,37.0,,,,,,B
11,338236902,2021-01-06 13:43:21,32.72695,-117.19284,0.0,144.8,511.0,PHASE 8,IMO0000000,,36.0,,18.0,4.0,,,B
12,367319730,2021-01-06 13:43:22,32.72531,-117.18543,0.0,96.1,511.0,SV EMMA,IMO0000000,WDE2053,36.0,,19.0,5.0,,,B
13,366948840,2021-01-06 13:43:22,32.687,-117.13339,0.0,265.8,511.0,C-TRACTOR 6,IMO8875413,WCZ3924,31.0,15.0,27.0,10.0,3.5,,A
14,372698000,2021-01-06 13:43:22,32.08957,-117.31082,3.6,206.0,210.0,,,,,3.0,,,,,A
15,310661000,2021-01-06 13:43:22,32.08337,-117.35697,0.8,91.8,205.0,ROYAL PRINCESS,IMO9584712,ZCEI3,60.0,0.0,330.0,38.0,8.5,,A
16,303272000,2021-01-06 13:43:25,32.70617,-117.23617,0.0,312.7,126.0,ROBERT GORDON SPROUL,,WSQ2674,90.0,5.0,38.0,9.0,2.9,0.0,A
17,369503000,2021-01-06 13:43:25,32.72086,-117.175,0.0,199.9,268.0,ROBERT C SEAMANS,IMO9245483,WDA4486,90.0,5.0,40.0,7.0,3.8,,A
18,338314418,2021-01-06 13:43:25,32.63009,-117.13278,0.0,360.0,511.0,RISING STAR,IMO0000000,,37.0,,18.0,5.0,,,B
19,354800000,2021-01-06 13:43:25,32.00669,-117.28875,12.5,2.2,5.0,,,,,0.0,,,,,A
20,367430020,2021-01-06 13:43:26,32.71443,-117.22918,0.0,248.0,318.0,DAYDREAMER,,WDF2625,37.0,,22.0,6.0,,,B
21,219005000,2021-01-06 13:43:26,32.31919,-117.09608,0.0,271.5,252.0,NAVIGARE PACTOR,IMO9583653,OXVG2,80.0,1.0,183.0,32.0,13.2,,A
22,249055000,2021-01-06 13:43:27,32.63846,-117.19578,0.2,128.2,226.0,CELEBRITY MILLENNIUM,IMO9189419,9HJF9,60.0,1.0,293.0,32.0,8.3,,A
23,366793760,2021-01-06 13:43:28,32.72323,-117.1747,0.0,263.5,511.0,ADVENTURE HORNBLOWER,,WDA3017,60.0,5.0,43.0,10.0,,60.0,A
24,477163800,2021-01-06 13:43:29,32.32384,-117.1192,0.3,322.7,306.0,ATLANTIC TITAN,IMO9360324,VREQ4,80.0,1.0,183.0,32.0,12.2,80.0,A
25,244128000,2021-01-06 13:43:29,32.05569,-117.77441,0.5,38.3,308.0,WESTERDAM,IMO9226891,PINX,60.0,0.0,285.0,32.0,8.0,,A
26,367637780,2021-01-06 13:43:31,32.62422,-117.10308,0.0,201.0,511.0,GOLDEN GLOW,,WDH6422,37.0,,13.0,,,,B
27,367185880,2021-01-06 13:43:31,32.72296,-117.22656,0.0,360.0,511.0,GREAT ESCAPE,,WDD7397,60.0,0.0,22.0,7.0,,,A
28,369140000,2021-01-06 13:43:31,32.50956,-117.38769,7.8,47.0,47.0,SALLY RIDE,IMO9695171,WSAF,90.0,0.0,73.0,,,,A
29,367755430,2021-01-06 13:43:32,32.72613,-117.19088,0.0,225.4,511.0,WORKLIFE BALANCE,,WDJ2120,37.0,,,,,,B
