,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
0,338921000,2021-02-05 01:40:37,32.65243,-117.22882,0.4,146.0,250.0,CG GEORGE COBB,IMO9177325,NTVY,90.0,0.0,53.0,10.0,2.4,,A
1,245304000,2021-02-05 01:41:35,32.63198,-117.19192,0.1,141.7,263.0,ZUIDERDAM,IMO9221279,PBIG,60.0,1.0,285.0,32.0,8.0,,A
2,338921000,2021-02-05 01:41:47,32.65244,-117.22882,0.4,235.0,249.0,CG GEORGE COBB,IMO9177325,NTVY,90.0,0.0,53.0,10.0,2.4,,A
3,338921000,2021-02-05 01:42:56,32.65244,-117.22882,0.3,358.4,250.0,CG GEORGE COBB,IMO9177325,NTVY,90.0,0.0,53.0,10.0,2.4,,A
4,338921000,2021-02-05 01:44:06,32.65243,-117.22882,0.3,340.0,250.0,CG GEORGE COBB,IMO9177325,NTVY,90.0,0.0,53.0,10.0,2.4,,A
5,245304000,2021-02-05 01:44:34,32.63202,-117.19202,0.2,142.3,263.0,ZUIDERDAM,IMO9221279,PBIG,60.0,1.0,285.0,32.0,8.0,,A
6,338921000,2021-02-05 01:45:16,32.65244,-117.22882,0.5,106.9,250.0,CG GEORGE COBB,IMO9177325,NTVY,90.0,0.0,53.0,10.0,2.4,,A
7,249055000,2021-02-05 01:45:20,32.63706,-117.20172,0.1,304.7,261.0,CELEBRITY MILLENNIUM,IMO9189419,9HJF9,60.0,1.0,293.0,32.0,8.3,,A
8,338921000,2021-02-05 01:46:26,32.65244,-117.22882,0.7,60.9,249.0,CG GEORGE COBB,IMO9177325,NTVY,90.0,0.0,53.0,10.0,2.4,,A
9,245304000,2021-02-05 01:47:35,32.63205,-117.19215,0.1,141.7,261.0,ZUIDERDAM,IMO9221279,PBIG,60.0,1.0,285.0,32.0,8.0,,A
10,338921000,2021-02-05 01:47:36,32.65244,-117.22882,0.2,159.0,249.0,CG GEORGE COBB,IMO9177325,NTVY,90.0,0.0,53.0,10.0,2.4,,A
11,338921000,2021-02-05 01:48:47,32.65244,-117.22882,0.2,276.6,250.0,CG GEORGE COBB,IMO9177325,NTVY,90.0,0.0,53.0,10.0,2.4,,A
12,338921000,2021-02-05 01:49:51,32.6524,-117.22909,2.9,247.8,230.0,CG GEORGE COBB,IMO9177325,NTVY,90.0,0.0,53.0,10.0,2.4,,A
13,245304000,2021-02-05 01:50:34,32.63203,-117.19222,0.1,141.0,257.0,ZUIDERDAM,IMO9221279,PBIG,60.0,1.0,285.0,32.0,8.0,,A
14,338921000,2021-02-05 01:50:54,32.65147,-117.22968,5.1,192.9,178.0,CG GEORGE COBB,IMO9177325,NTVY,90.0,0.0,53.0,10.0,2.4,,A
15,249055000,2021-02-05 01:51:20,32.63713,-117.20175,0.0,92.6,262.0,CELEBRITY MILLENNIUM,IMO9189419,9HJF9,60.0,1.0,293.0,32.0,8.3,,A
16,338921000,2021-02-05 01:51:57,32.64982,-117.22987,6.8,184.0,184.0,CG GEORGE COBB,IMO9177325,NTVY,90.0,0.0,53.0,10.0,2.4,,A
17,338921000,2021-02-05 01:53:06,32.64778,-117.2302,6.7,191.8,184.0,CG GEORGE COBB,IMO9177325,NTVY,90.0,0.0,53.0,10.0,2.4,,A
18,245304000,2021-02-05 01:53:34,32.63202,-117.19223,0.0,137.8,254.0,ZUIDERDAM,IMO9221279,PBIG,60.0,1.0,285.0,32.0,8.0,,A
19,338921000,2021-02-05 01:54:07,32.64599,-117.2305,6.2,188.7,185.0,CG GEORGE COBB,IMO9177325,NTVY,90.0,0.0,53.0,10.0,2.4,,A
20,338921000,2021-02-05 01:55:17,32.64402,-117.23086,6.1,194.5,185.0,CG GEORGE COBB,IMO9177325,NTVY,90.0,0.0,53.0,10.0,2.4,,A
21,338921000,2021-02-05 01:56:26,32.64209,-117.23124,6.0,192.7,185.0,CG GEORGE COBB,IMO9177325,NTVY,90.0,0.0,53.0,10.0,2.4,,A
22,245304000,2021-02-05 01:56:33,32.63203,-117.1922,0.1,142.0,251.0,ZUIDERDAM,IMO9221279,PBIG,60.0,1.0,285.0,32.0,8.0,,A
23,249055000,2021-02-05 01:57:20,32.63708,-117.20171,0.1,356.4,257.0,CELEBRITY MILLENNIUM,IMO9189419,9HJF9,60.0,1.0,293.0,32.0,8.3,,A
