,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
0,370407000,2021-05-05 01:48:44,34.23921,-120.12683,11.3,104.2,104.0,MOL CONTINUITY,IMO9388352,3ESS2,70.0,0.0,320.0,46.0,14.5,73.0,A
1,477738600,2021-05-05 01:49:21,34.2133,-120.03633,10.8,106.0,109.0,OOCL LUXEMBOURG,IMO9417270,VRGO3,70.0,0.0,322.0,42.0,14.5,70.0,A
2,370407000,2021-05-05 01:49:53,34.2383,-120.12257,11.3,103.8,104.0,MOL CONTINUITY,IMO9388352,3ESS2,70.0,0.0,320.0,46.0,14.5,73.0,A
3,477738600,2021-05-05 01:50:32,34.21222,-120.03227,10.9,107.0,108.0,OOCL LUXEMBOURG,IMO9417270,VRGO3,70.0,0.0,322.0,42.0,14.5,70.0,A
4,370407000,2021-05-05 01:51:04,34.23747,-120.11832,11.2,103.9,104.0,MOL CONTINUITY,IMO9388352,3ESS2,70.0,0.0,320.0,46.0,14.5,73.0,A
5,477738600,2021-05-05 01:51:42,34.2112,-120.02812,10.9,105.0,106.0,OOCL LUXEMBOURG,IMO9417270,VRGO3,70.0,0.0,322.0,42.0,14.5,70.0,A
6,370407000,2021-05-05 01:52:05,34.23673,-120.11458,11.3,103.6,104.0,MOL CONTINUITY,IMO9388352,3ESS2,70.0,0.0,320.0,46.0,14.5,73.0,A
7,477738600,2021-05-05 01:52:52,34.21033,-120.02403,10.8,103.0,106.0,OOCL LUXEMBOURG,IMO9417270,VRGO3,70.0,0.0,322.0,42.0,14.5,70.0,A
8,370407000,2021-05-05 01:53:13,34.23586,-120.11035,11.3,104.0,104.0,MOL CONTINUITY,IMO9388352,3ESS2,70.0,0.0,320.0,46.0,14.5,73.0,A
9,477738600,2021-05-05 01:54:01,34.20948,-120.01993,10.8,104.0,108.0,OOCL LUXEMBOURG,IMO9417270,VRGO3,70.0,0.0,322.0,42.0,14.5,70.0,A
10,370407000,2021-05-05 01:54:24,34.235,-120.106,11.2,103.4,104.0,MOL CONTINUITY,IMO9388352,3ESS2,70.0,0.0,320.0,46.0,14.5,73.0,A
11,477738600,2021-05-05 01:55:11,34.20853,-120.01573,10.9,105.0,108.0,OOCL LUXEMBOURG,IMO9417270,VRGO3,70.0,0.0,322.0,42.0,14.5,70.0,A
