,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
0,366764730,2021-03-07 01:40:18,33.73311,-118.26772,0.0,271.9,511.0,SCOUT,IMO9188570,WCZ2046,31.0,0.0,31.0,10.0,4.3,,A
1,338339572,2021-03-07 01:40:18,33.60416,-117.88765,0.1,360.0,511.0,TUNA MELT,IMO0000000,,37.0,,14.0,5.0,,,B
2,636090862,2021-03-07 01:40:18,33.5934,-118.03308,0.6,6.6,260.0,JPO LIBRA,IMO9297840,A8GU7,70.0,1.0,264.0,32.0,12.5,,A
3,367536490,2021-03-07 01:40:18,33.67123,-118.03648,6.0,308.9,511.0,TRIUMPH,,WDI7857,37.0,,16.0,4.0,,,B
4,367163340,2021-03-07 01:40:19,33.61006,-117.90878,0.0,253.4,511.0,MEHETABEL,,WDD5767,37.0,,22.0,5.0,,,B
5,338328028,2021-03-07 01:40:20,33.62326,-117.89471,0.0,360.0,145.0,AQUATA,IMO0000000,,37.0,,18.0,5.0,,,B
6,366998830,2021-03-07 01:40:21,33.71888,-118.2598,9.4,340.9,511.0,ROYAL MELBOURNE,,WDC2865,31.0,0.0,23.0,7.0,,0.0,A
7,352631000,2021-03-07 01:40:21,33.74076,-118.19737,0.0,233.6,270.0,COSCO AMERICA,IMO9345427,3EPH4,70.0,5.0,349.0,45.0,14.5,,A
8,351249000,2021-03-07 01:40:21,33.67502,-118.21116,0.2,172.6,258.0,NYK OCEANUS,IMO9312975,3EMR8,70.0,1.0,336.0,45.0,14.0,70.0,A
9,215126000,2021-03-07 01:40:21,33.62942,-118.05569,0.0,35.5,259.0,,,,,1.0,,,,,A
10,367691350,2021-03-07 01:40:21,33.61309,-117.92441,0.0,305.5,511.0,ANDIAMO,IMO0000000,,37.0,,21.0,6.0,,,B
11,367113620,2021-03-07 01:40:22,33.75873,-118.19284,7.7,158.4,511.0,,,,,0.0,,,,,A
12,368021110,2021-03-07 01:40:22,33.76146,-118.1923,0.0,253.7,511.0,SOME TUESDAY,IMO0000000,WDJ8919,36.0,,15.0,8.0,,,B
13,367678390,2021-03-07 01:40:22,33.61363,-117.92475,0.0,272.3,226.0,EL TIGRE,,WDI2461,37.0,0.0,19.0,6.0,,0.0,A
14,367642530,2021-03-07 01:40:23,33.72792,-118.27388,0.0,250.8,511.0,BO BRUSCO,IMO9772917,WDH6880,31.0,0.0,23.0,8.0,,,A
15,338218673,2021-03-07 01:40:23,33.60925,-117.91722,0.0,352.9,511.0,BOUNTY,,,37.0,,,,,,B
16,367303000,2021-03-07 01:40:23,33.7755,-118.21311,0.0,360.0,58.0,,,,,0.0,,,,,A
17,367616090,2021-03-07 01:40:23,33.77003,-118.2125,0.0,168.7,287.0,SEA FORCE,,WDH4282,90.0,5.0,22.0,,,,A
18,367452280,2021-03-07 01:40:24,33.71581,-118.23457,6.7,70.9,511.0,LAGUNA,,WDF4470,31.0,0.0,20.0,7.0,,,A
19,338319175,2021-03-07 01:40:24,33.72207,-118.28122,0.0,360.0,511.0,ALOHA NUI,IMO0000000,,37.0,,18.0,3.0,,,B
20,366932980,2021-03-07 01:40:25,33.77088,-118.21178,0.0,43.0,66.0,DREW FOSS,IMO7626217,WYL5718,31.0,5.0,38.0,10.0,4.2,,A
21,310765000,2021-03-07 01:40:25,33.76944,-118.22888,0.0,344.3,254.0,LONDON EXPRESS,IMO9143568,ZCEV3,70.0,5.0,294.0,32.0,13.6,,A
22,311000111,2021-03-07 01:40:25,33.72855,-118.16277,0.0,274.8,257.0,PEGASUS VOYAGER,IMO9665736,C6AP3,80.0,1.0,275.0,48.0,17.0,,A
23,338310299,2021-03-07 01:40:25,33.60549,-117.90849,0.0,265.7,511.0,T E N  II,IMO0000000,,37.0,,0.0,0.0,,,B
24,368171260,2021-03-07 01:40:26,33.73129,-118.2607,0.0,334.4,339.0,,,,,5.0,,,,,A
25,338393998,2021-03-07 01:40:26,33.61019,-117.89593,0.0,360.0,511.0,HUNTRESS,IMO0000000,,37.0,,10.0,4.0,,,B
26,338330992,2021-03-07 01:40:28,33.61267,-117.92429,0.1,291.3,511.0,TOW BIZZ II,IMO0000000,,37.0,,10.0,3.0,,,B
27,367153070,2021-03-07 01:40:28,33.76744,-118.21757,0.0,290.1,290.0,MIKIONA,IMO9415583,WDD5057,31.0,0.0,39.0,10.0,4.9,31.0,A
28,338364031,2021-03-07 01:40:29,33.62026,-117.92847,0.0,277.3,511.0,TOPAZ,IMO0000000,,37.0,,20.0,6.0,,,B
29,367395330,2021-03-07 01:40:29,33.61547,-117.90291,0.0,293.2,511.0,THE LAST HURRAH,,WDE7609,37.0,,24.0,6.0,,,B
30,368153440,2021-03-07 01:40:30,33.6112,-117.92794,0.0,141.8,511.0,SISTER HOOK,IMO0000000,WDL6719,37.0,,22.0,7.0,,,B
31,366872980,2021-03-07 01:40:31,33.61825,-117.92222,0.0,360.0,511.0,ENDLESS DREAMS,IMO8975677,WDH2906,60.0,0.0,41.0,9.0,,,A
32,367486370,2021-03-07 01:40:33,33.7214,-118.27473,0.0,111.9,163.0,NRC QUEST,IMO9271195,WDF7619,90.0,5.0,48.0,10.0,3.0,70.0,A
33,367133910,2021-03-07 01:40:33,33.76547,-118.25559,0.0,252.8,511.0,BETHEL F GIFFORD,,WS9087,90.0,0.0,22.0,7.0,,,A
34,368011010,2021-03-07 01:40:34,33.71908,-118.27957,0.0,113.0,511.0,HATTENUFF,IMO0000000,WDJ7882,37.0,,15.0,5.0,,,B
35,338148873,2021-03-07 01:40:35,33.60717,-117.9148,0.0,125.9,511.0,CAZADOR,,,37.0,,14.0,,,,B
36,367199310,2021-03-07 01:40:35,33.34458,-118.32216,0.2,353.4,511.0,CATALINA JET,IMO8994142,WDD8449,60.0,15.0,43.0,11.0,1.6,40.0,A
37,368084540,2021-03-07 01:40:35,33.73992,-118.27804,0.0,217.6,8.0,,,,,0.0,,,,,A
38,367724740,2021-03-07 01:40:35,33.76223,-118.19499,0.0,170.9,511.0,LA ESPADA,IMO8793328,WDI7035,60.0,15.0,,,,,A
39,367676070,2021-03-07 01:40:36,33.76211,-118.18269,0.0,183.6,511.0,TUAMOTU,,WDI2235,37.0,,,,,,B
40,368048380,2021-03-07 01:40:37,33.75134,-118.11023,0.0,70.3,511.0,TAVISH B.,IMO0000000,WDK3754,37.0,,12.0,4.0,,,B
41,477166300,2021-03-07 01:40:37,33.68819,-118.21596,0.0,357.2,257.0,,,,,1.0,,,,,A
42,369725000,2021-03-07 01:40:37,33.73314,-118.27634,0.0,360.0,511.0,IRVING JOHNSON,,WDB3153,90.0,5.0,22.0,6.0,,,A
43,367488450,2021-03-07 01:40:38,33.61404,-117.927,0.0,156.3,511.0,THE ONE,,WDF7817,37.0,,12.0,4.0,,,B
44,369042000,2021-03-07 01:40:38,33.77468,-118.21552,0.0,351.6,64.0,AMERICAN FREEDOM,IMO9759898,KAFK,80.0,5.0,,,,,A
45,351539000,2021-03-07 01:40:39,33.71278,-118.19381,0.2,2.6,265.0,NAVIOS AMBER,IMO9736341,3FQB6,70.0,1.0,229.0,32.0,14.5,,A
46,338168135,2021-03-07 01:40:39,33.60822,-117.92219,0.0,360.0,511.0,ISLAS,IMO0000000,,37.0,,9.0,3.0,,,B
47,367647850,2021-03-07 01:40:39,33.68866,-118.13072,7.8,303.5,511.0,HORIZON,,WDH7410,37.0,,15.0,3.0,,,B
48,366554000,2021-03-07 01:40:39,33.72383,-118.27967,0.0,221.0,253.0,AQUILA,,WDF8873,60.0,5.0,19.0,5.0,,,A
49,303340000,2021-03-07 01:40:39,33.73423,-118.24906,0.0,358.1,253.0,,,,,5.0,,,,,A
50,413173000,2021-03-07 01:40:40,33.66933,-118.14233,0.1,273.0,242.0,XIN DA YANG ZHOU,IMO9337949,BPKE,70.0,1.0,335.0,42.0,14.7,,A
51,367414180,2021-03-07 01:40:40,33.72274,-118.06767,5.3,116.6,511.0,VALKYRIE,,WDE9156,37.0,,,,,,B
52,367461940,2021-03-07 01:40:41,33.73415,-118.09225,0.0,281.8,511.0,DB LOS ANGELES,,WDF5328,90.0,3.0,45.0,15.0,,,A
53,368104220,2021-03-07 01:40:41,33.72102,-118.27821,0.0,360.0,511.0,SECOND VERSE,IMO0000000,WDK9494,36.0,,16.0,5.0,,,B
