,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
0,366978720,2021-01-05 01:47:37,33.72995,-118.26378,0.0,178.9,244.0,MILLENNIUM FALCON,IMO9219575,WCZ8082,31.0,0.0,32.0,11.0,4.9,,A
1,366983530,2021-01-05 01:47:37,33.73031,-118.20325,0.7,116.9,345.0,JOHN QUIGG,IMO8987929,WDB9828,31.0,0.0,24.0,9.0,4.0,52.0,A
2,368165820,2021-01-05 01:47:39,33.7234,-118.28067,0.0,211.9,511.0,,,,,0.0,,,,,A
3,338926431,2021-01-05 01:47:39,33.72559,-118.26944,0.0,215.9,343.0,,,,,0.0,,,,,A
4,255805780,2021-01-05 01:47:40,33.66522,-118.16816,7.6,336.7,332.0,TALASSA,IMO9290787,CQDD,70.0,0.0,275.0,40.0,14.0,,A
5,367008990,2021-01-05 01:47:41,33.42693,-118.53298,8.5,75.7,511.0,EILEEN,IMO7201146,WDC3498,30.0,,24.0,6.0,,,B
6,366760710,2021-01-05 01:47:41,33.76727,-118.21718,0.0,229.2,511.0,REDONDO,,WCD3906,60.0,0.0,18.0,7.0,,,A
7,352871000,2021-01-05 01:47:42,33.74349,-118.19391,0.0,73.3,270.0,MSC CANDICE,IMO9339284,3ENC5,70.0,5.0,336.0,45.0,15.1,,A
8,368068820,2021-01-05 01:47:42,33.68081,-118.31456,5.0,289.6,511.0,,,,,3.0,,,,,A
9,367308610,2021-01-05 01:47:42,33.68211,-118.31867,4.9,292.3,292.0,SARAH C,,WDD9226,31.0,0.0,19.0,6.0,,31.0,A
10,368159190,2021-01-05 01:47:42,33.74464,-118.21519,22.5,150.3,146.0,,,,,15.0,,,,,A
11,367101530,2021-01-05 01:47:42,33.8419,-118.39157,0.1,183.6,511.0,CARIBE ALLIANCE,,WDI9216,90.0,5.0,19.0,6.0,,53.0,A
12,367661930,2021-01-05 01:47:43,33.72962,-118.27539,0.0,247.3,131.0,MICHELLE SLOAN,IMO9747819,WDH8832,31.0,0.0,24.0,,,,A
13,338226227,2021-01-05 01:47:43,33.72675,-118.07387,0.0,277.4,511.0,FIGHTING IRISH,,,37.0,,,,,,B
14,477845600,2021-01-05 01:47:44,33.74878,-118.21937,1.2,149.4,122.0,,,,,0.0,,,,,A
15,367693690,2021-01-05 01:47:44,33.75724,-118.21745,2.1,160.0,169.0,KELLY C,IMO7035327,WDI3956,31.0,0.0,26.0,8.0,3.6,,A
