,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
1199,366760710,2021-03-06 01:57:42,33.76731,-118.21722,0.0,302.4,511.0,REDONDO,,WCD3906,60.0,0.0,18.0,7.0,,,A
1200,366785290,2021-03-06 01:57:42,33.74902,-118.11378,0.0,1.1,511.0,MANDALAY,,WDG4601,37.0,,15.0,,,,B
1201,367704790,2021-03-06 01:57:43,33.71864,-118.26951,11.1,11.1,511.0,CHRISTOPHER,,WDI5065,60.0,,19.0,8.0,,,B
1202,367104070,2021-03-06 01:57:43,33.58234,-118.12775,3.3,91.4,511.0,PATRICK,IMO8982541,WDC9572,60.0,0.0,31.0,6.0,,42.0,A
1203,477652300,2021-03-06 01:57:46,33.76109,-118.21421,0.1,263.9,359.0,,,,,5.0,,,,,A
1204,636090862,2021-03-06 01:57:47,33.59259,-118.03369,0.1,19.2,287.0,JPO LIBRA,IMO9297840,A8GU7,70.0,1.0,264.0,32.0,12.5,,A
1205,367796420,2021-03-06 01:57:48,33.74353,-118.27512,5.5,197.6,511.0,LAPPD BOAT 38,IMO0000000,WDJ6302,55.0,,10.0,4.0,,,B
1206,367038000,2021-03-06 01:57:48,33.60595,-118.43522,8.9,67.4,511.0,AHRA-AHN,,WDG5394,30.0,,19.0,5.0,,,B
1207,368171990,2021-03-06 01:57:48,33.77056,-118.21274,0.0,291.3,62.0,,,,,0.0,,,,,A
1208,338131199,2021-03-06 01:57:49,33.76212,-118.19436,0.0,184.5,511.0,,,,,15.0,,,,,A
1209,338116961,2021-03-06 01:57:50,33.72548,-118.12474,14.1,32.0,18.0,BALMY,,,37.0,,11.0,,,,B
1210,563096700,2021-03-06 01:57:51,33.6795,-118.15312,0.2,347.0,281.0,EVER SAFETY,IMO9300465,9V2792,71.0,1.0,300.0,43.0,-12.0,71.0,A
1211,338311935,2021-03-06 01:57:51,33.75909,-118.18505,0.0,125.2,511.0,SEAFOX,IMO0000000,,36.0,,16.0,6.0,,,B
1212,636019206,2021-03-06 01:57:52,33.62249,-118.06685,0.0,359.2,274.0,,,,,1.0,,,,,A
1213,367642530,2021-03-06 01:57:52,33.77047,-118.21301,0.0,270.6,511.0,BO BRUSCO,IMO9772917,WDH6880,31.0,0.0,23.0,8.0,,,A
