,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
0,538005018,2021-04-06 01:39:49,32.60674,-117.29049,17.0,257.7,260.0,GLOVIS COMPANION,IMO9460899,V7AK9,70.0,0.0,199.0,32.0,9.7,70.0,A
1,368926266,2021-04-06 01:40:04,32.63296,-117.27954,5.0,253.4,511.0,US WARSHIP 26,,,0.0,0.0,207.0,32.0,0.0,0.0,A
2,369970406,2021-04-06 01:40:16,32.56802,-117.27438,9.7,277.8,511.0,ABRAHAM LINCOLN,,NABE,90.0,0.0,333.0,76.0,,35.0,A
3,368007060,2021-04-06 01:40:25,32.62682,-117.13471,0.0,360.0,511.0,HEART BEAT,IMO0000000,,36.0,,10.0,4.0,,,B
4,338107003,2021-04-06 01:40:48,32.66698,-117.24424,0.0,0.0,511.0,REEL GRACE,,,37.0,,19.0,5.0,,,B
5,538005018,2021-04-06 01:40:55,32.60571,-117.29655,17.2,259.5,262.0,GLOVIS COMPANION,IMO9460899,V7AK9,70.0,0.0,199.0,32.0,9.7,70.0,A
6,368926266,2021-04-06 01:41:13,32.63278,-117.28142,4.8,260.1,511.0,US WARSHIP 26,,,0.0,0.0,207.0,32.0,0.0,0.0,A
7,369970406,2021-04-06 01:41:27,32.5684,-117.27815,9.5,275.0,511.0,ABRAHAM LINCOLN,,NABE,90.0,0.0,333.0,76.0,,35.0,A
8,538005018,2021-04-06 01:42:01,32.60483,-117.30262,17.3,260.3,262.0,GLOVIS COMPANION,IMO9460899,V7AK9,70.0,0.0,199.0,32.0,9.7,70.0,A
9,367059270,2021-04-06 01:42:01,32.62506,-117.13086,0.0,238.3,511.0,SEA VENTURE,,WDC6661,37.0,,21.0,5.0,,,B
10,368926266,2021-04-06 01:42:23,32.63267,-117.28331,4.8,268.0,511.0,US WARSHIP 26,,,0.0,0.0,207.0,32.0,0.0,0.0,A
11,369970406,2021-04-06 01:42:35,32.56873,-117.28173,9.5,279.1,511.0,ABRAHAM LINCOLN,,NABE,90.0,0.0,333.0,76.0,,35.0,A
12,338327349,2021-04-06 01:42:55,32.61899,-117.13225,0.0,360.0,511.0,LISA KAY,IMO0000000,WDE8316,37.0,,20.0,6.0,,,B
13,538005018,2021-04-06 01:43:07,32.6039,-117.3089,17.4,260.2,262.0,GLOVIS COMPANION,IMO9460899,V7AK9,70.0,0.0,199.0,32.0,9.7,70.0,A
14,368007060,2021-04-06 01:43:22,32.62683,-117.13471,0.0,360.0,511.0,HEART BEAT,IMO0000000,,36.0,,10.0,4.0,,,B
15,368926266,2021-04-06 01:43:34,32.63256,-117.28521,4.8,263.5,511.0,US WARSHIP 26,,,0.0,0.0,207.0,32.0,0.0,0.0,A
16,369970406,2021-04-06 01:43:36,32.56909,-117.2849,9.6,278.6,511.0,ABRAHAM LINCOLN,,NABE,90.0,0.0,333.0,76.0,,35.0,A
17,338107003,2021-04-06 01:43:49,32.66698,-117.24425,0.0,0.0,511.0,REEL GRACE,,,37.0,,19.0,5.0,,,B
18,538005018,2021-04-06 01:44:08,32.60307,-117.31453,17.4,260.0,262.0,GLOVIS COMPANION,IMO9460899,V7AK9,70.0,0.0,199.0,32.0,9.7,70.0,A
19,368926266,2021-04-06 01:44:44,32.63241,-117.28712,4.8,265.4,511.0,US WARSHIP 26,,,0.0,0.0,207.0,32.0,0.0,0.0,A
20,369970406,2021-04-06 01:44:46,32.56952,-117.28869,9.6,276.8,511.0,ABRAHAM LINCOLN,,NABE,90.0,0.0,333.0,76.0,,35.0,A
21,538005018,2021-04-06 01:45:13,32.60215,-117.3208,17.6,259.7,262.0,GLOVIS COMPANION,IMO9460899,V7AK9,70.0,0.0,199.0,32.0,9.7,70.0,A
22,368926266,2021-04-06 01:45:54,32.63222,-117.28903,4.9,262.7,511.0,US WARSHIP 26,,,0.0,0.0,207.0,32.0,0.0,0.0,A
23,369970406,2021-04-06 01:45:57,32.56995,-117.2924,9.6,278.3,511.0,ABRAHAM LINCOLN,,NABE,90.0,0.0,333.0,76.0,,35.0,A
24,538005018,2021-04-06 01:46:18,32.60123,-117.32702,17.8,259.9,262.0,GLOVIS COMPANION,IMO9460899,V7AK9,70.0,0.0,199.0,32.0,9.7,70.0,A
25,368007060,2021-04-06 01:46:24,32.62684,-117.13469,0.0,360.0,511.0,HEART BEAT,IMO0000000,,36.0,,10.0,4.0,,,B
26,338107003,2021-04-06 01:46:47,32.66698,-117.24425,0.0,0.0,511.0,REEL GRACE,,,37.0,,19.0,5.0,,,B
27,368926266,2021-04-06 01:47:04,32.63204,-117.29092,4.8,263.5,511.0,US WARSHIP 26,,,0.0,0.0,207.0,32.0,0.0,0.0,A
28,369970406,2021-04-06 01:47:06,32.57034,-117.29603,9.5,275.7,511.0,ABRAHAM LINCOLN,,NABE,90.0,0.0,333.0,76.0,,35.0,A
29,538005018,2021-04-06 01:47:25,32.6003,-117.33348,17.9,260.6,263.0,GLOVIS COMPANION,IMO9460899,V7AK9,70.0,0.0,199.0,32.0,9.7,70.0,A
30,368926266,2021-04-06 01:48:14,32.63184,-117.29282,4.8,260.7,511.0,US WARSHIP 26,,,0.0,0.0,207.0,32.0,0.0,0.0,A
31,369970406,2021-04-06 01:48:16,32.57073,-117.29971,9.6,277.0,511.0,ABRAHAM LINCOLN,,NABE,90.0,0.0,333.0,76.0,,35.0,A
32,538005018,2021-04-06 01:48:31,32.5994,-117.33976,17.9,260.0,262.0,GLOVIS COMPANION,IMO9460899,V7AK9,70.0,0.0,199.0,32.0,9.7,70.0,A
33,338126043,2021-04-06 01:49:02,32.62545,-117.13566,0.0,0.0,511.0,QUIT-N-TIME,,,37.0,,10.0,,,,B
34,368007060,2021-04-06 01:49:24,32.62681,-117.1347,0.0,360.0,511.0,HEART BEAT,IMO0000000,,36.0,,10.0,4.0,,,B
35,368926266,2021-04-06 01:49:24,32.63163,-117.29467,4.7,262.6,511.0,US WARSHIP 26,,,0.0,0.0,207.0,32.0,0.0,0.0,A
36,369970406,2021-04-06 01:49:25,32.57111,-117.30331,9.5,277.4,511.0,ABRAHAM LINCOLN,,NABE,90.0,0.0,333.0,76.0,,35.0,A
37,538005018,2021-04-06 01:49:37,32.59847,-117.34624,17.8,260.4,263.0,GLOVIS COMPANION,IMO9460899,V7AK9,70.0,0.0,199.0,32.0,9.7,70.0,A
38,338107003,2021-04-06 01:49:47,32.66698,-117.24425,0.0,0.0,511.0,REEL GRACE,,,37.0,,19.0,5.0,,,B
39,369970406,2021-04-06 01:50:27,32.57144,-117.30656,9.6,276.9,511.0,ABRAHAM LINCOLN,,NABE,90.0,0.0,333.0,76.0,,35.0,A
40,368926266,2021-04-06 01:50:34,32.63144,-117.29656,4.8,262.1,511.0,US WARSHIP 26,,,0.0,0.0,207.0,32.0,0.0,0.0,A
41,538005018,2021-04-06 01:50:43,32.59759,-117.35248,17.8,260.6,263.0,GLOVIS COMPANION,IMO9460899,V7AK9,70.0,0.0,199.0,32.0,9.7,70.0,A
42,338301944,2021-04-06 01:50:45,32.61901,-117.13176,0.0,203.8,511.0,WIRED,IMO0000000,,37.0,,19.0,6.0,,,B
43,369970406,2021-04-06 01:51:46,32.5719,-117.31073,9.6,276.1,511.0,ABRAHAM LINCOLN,,NABE,90.0,0.0,333.0,76.0,,35.0,A
44,538005018,2021-04-06 01:51:49,32.59669,-117.35894,17.7,260.7,262.0,GLOVIS COMPANION,IMO9460899,V7AK9,70.0,0.0,199.0,32.0,9.7,70.0,A
45,368926266,2021-04-06 01:51:55,32.63124,-117.29874,4.5,261.0,511.0,US WARSHIP 26,,,0.0,0.0,207.0,32.0,0.0,0.0,A
46,338327349,2021-04-06 01:52:03,32.61894,-117.13222,0.0,360.0,511.0,LISA KAY,IMO0000000,WDE8316,37.0,,20.0,6.0,,,B
47,368007060,2021-04-06 01:52:25,32.62684,-117.13469,0.0,360.0,511.0,HEART BEAT,IMO0000000,,36.0,,10.0,4.0,,,B
48,338107003,2021-04-06 01:52:47,32.66697,-117.24423,0.0,0.0,511.0,REEL GRACE,,,37.0,,19.0,5.0,,,B
49,369970406,2021-04-06 01:52:47,32.57222,-117.31397,9.7,277.5,511.0,ABRAHAM LINCOLN,,NABE,90.0,0.0,333.0,76.0,,35.0,A
50,538005018,2021-04-06 01:52:55,32.5958,-117.36519,17.8,260.3,263.0,GLOVIS COMPANION,IMO9460899,V7AK9,70.0,0.0,199.0,32.0,9.7,70.0,A
51,368926266,2021-04-06 01:53:04,32.63108,-117.30061,4.8,269.2,511.0,US WARSHIP 26,,,0.0,0.0,207.0,32.0,0.0,0.0,A
52,369970406,2021-04-06 01:53:57,32.5726,-117.31766,9.6,278.0,511.0,ABRAHAM LINCOLN,,NABE,90.0,0.0,333.0,76.0,,35.0,A
53,538005018,2021-04-06 01:54:02,32.5949,-117.37166,17.9,260.3,262.0,GLOVIS COMPANION,IMO9460899,V7AK9,70.0,0.0,199.0,32.0,9.7,70.0,A
54,367059270,2021-04-06 01:54:02,32.62507,-117.13087,0.0,247.3,511.0,SEA VENTURE,,WDC6661,37.0,,21.0,5.0,,,B
55,368926266,2021-04-06 01:54:14,32.63088,-117.30248,4.7,260.5,511.0,US WARSHIP 26,,,0.0,0.0,207.0,32.0,0.0,0.0,A
56,369970406,2021-04-06 01:55:07,32.573,-117.32132,9.6,277.2,511.0,ABRAHAM LINCOLN,,NABE,90.0,0.0,333.0,76.0,,35.0,A
57,538005018,2021-04-06 01:55:07,32.59399,-117.37804,18.0,260.4,262.0,GLOVIS COMPANION,IMO9460899,V7AK9,70.0,0.0,199.0,32.0,9.7,70.0,A
58,368926266,2021-04-06 01:55:25,32.63071,-117.30439,4.7,267.8,511.0,US WARSHIP 26,,,0.0,0.0,207.0,32.0,0.0,0.0,A
59,338107003,2021-04-06 01:55:47,32.66699,-117.24426,0.0,0.0,511.0,REEL GRACE,,,37.0,,19.0,5.0,,,B
60,538005018,2021-04-06 01:56:12,32.59312,-117.38438,18.0,260.7,263.0,GLOVIS COMPANION,IMO9460899,V7AK9,70.0,0.0,199.0,32.0,9.7,70.0,A
61,369970406,2021-04-06 01:56:17,32.57338,-117.32502,9.5,273.9,511.0,ABRAHAM LINCOLN,,NABE,90.0,0.0,333.0,76.0,,35.0,A
62,368926266,2021-04-06 01:56:33,32.63054,-117.30619,4.5,264.0,511.0,US WARSHIP 26,,,0.0,0.0,207.0,32.0,0.0,0.0,A
63,338301944,2021-04-06 01:56:45,32.61899,-117.13177,0.0,200.4,511.0,WIRED,IMO0000000,,37.0,,19.0,6.0,,,B
64,538005018,2021-04-06 01:57:19,32.59221,-117.39097,18.2,260.8,262.0,GLOVIS COMPANION,IMO9460899,V7AK9,70.0,0.0,199.0,32.0,9.7,70.0,A
