,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
35,367422010,2021-01-05 01:48:26,33.74555,-118.27221,0.0,360.0,511.0,,,,,3.0,,,,,A
36,477136800,2021-01-05 01:48:27,33.73681,-118.18878,0.0,260.4,90.0,COSCO KAOHSIUNG,IMO9355563,VREM3,70.0,5.0,348.0,45.0,14.5,,A
37,338209606,2021-01-05 01:48:28,33.72529,-118.07659,0.0,210.2,511.0,TELESTO,,,37.0,,,,,,B
38,368011010,2021-01-05 01:48:29,33.71909,-118.27957,0.0,89.1,511.0,HATTENUFF,IMO0000000,WDJ7882,37.0,,15.0,5.0,,,B
39,368117610,2021-01-05 01:48:30,33.75842,-118.18471,0.2,360.0,511.0,FRENCH KISSING LIFE,IMO0000000,WDL3018,37.0,,0.0,0.0,,,B
40,338303738,2021-01-05 01:48:30,33.75933,-118.18857,0.0,72.2,511.0,MEIRA LUNA,IMO0000000,,36.0,,10.0,3.0,,,B
41,338229302,2021-01-05 01:48:32,33.75327,-118.11114,0.0,215.1,511.0,NAUTICAL SMILE,,,37.0,,,,,,B
42,374527000,2021-01-05 01:48:32,33.7501,-118.1868,0.0,142.0,181.0,,,,,5.0,,,,,A
43,636018356,2021-01-05 01:48:32,33.69899,-118.12031,0.0,342.3,244.0,,,,,1.0,,,,,A
44,367678850,2021-01-05 01:48:32,33.90803,-118.45004,0.2,63.7,92.0,LELA FRANCO,IMO9747821,WDI2504,31.0,5.0,24.0,,,,A
45,367133910,2021-01-05 01:48:33,33.76549,-118.25554,0.0,236.6,511.0,BETHEL F GIFFORD,,WS9087,90.0,0.0,22.0,7.0,,,A
46,338098732,2021-01-05 01:48:35,33.72034,-118.28008,0.0,228.2,511.0,IKAROS,,,37.0,,18.0,5.0,,,B
47,416495000,2021-01-05 01:48:35,33.69799,-118.15051,0.0,164.7,241.0,EVER LOYAL,IMO9604158,BKIZ,70.0,1.0,334.0,45.0,14.2,71.0,A
48,368123940,2021-01-05 01:48:35,33.34605,-118.32411,0.3,360.0,511.0,REVE D'O,IMO0000000,WDL3676,36.0,,14.0,8.0,,,B
49,338334114,2021-01-05 01:48:37,33.84698,-118.3986,0.1,360.0,511.0,RBFD BOAT 63,IMO0000000,RBFD63,37.0,,10.0,4.0,,,B
50,338159837,2021-01-05 01:48:37,33.72413,-118.28213,0.0,238.7,222.0,PACIFIC SUNSET,IMO0000000,,37.0,,10.0,4.0,,,B
51,368136950,2021-01-05 01:48:38,33.75027,-118.2205,2.3,104.9,202.0,,,,,0.0,,,,,A
52,366998840,2021-01-05 01:48:39,33.76605,-118.27327,0.0,312.9,292.0,MILLENNIUM MAVERICK,IMO9159713,WDC2866,31.0,0.0,30.0,11.0,4.6,,A
53,366983530,2021-01-05 01:48:39,33.73024,-118.20301,0.7,108.8,313.0,JOHN QUIGG,IMO8987929,WDB9828,31.0,0.0,24.0,9.0,4.0,52.0,A
54,367506190,2021-01-05 01:48:40,33.72427,-118.28152,0.0,135.5,511.0,THALASSA,,WDF9539,37.0,,15.0,,,,B
55,235098885,2021-01-05 01:48:40,33.74319,-118.27353,0.1,206.8,207.0,EVER LEARNED,IMO9604108,2GNG3,70.0,5.0,334.0,45.0,14.2,74.0,A
56,338217105,2021-01-05 01:48:40,33.72642,-118.06003,0.0,360.0,511.0,BATEAU L'HEUREUX,,,37.0,,,,,,B
57,338566000,2021-01-05 01:48:41,33.76972,-118.21752,0.1,222.0,245.0,,,,,5.0,,,,,A
58,367104070,2021-01-05 01:48:41,33.59516,-118.14522,16.6,145.8,511.0,PATRICK,IMO8982541,WDC9572,60.0,0.0,31.0,6.0,,42.0,A
59,367507960,2021-01-05 01:48:42,33.77184,-118.2117,0.0,275.2,511.0,185 3,,WDF9705,90.0,3.0,54.0,,,,A
60,366760710,2021-01-05 01:48:42,33.7673,-118.21717,0.0,232.7,511.0,REDONDO,,WCD3906,60.0,0.0,18.0,7.0,,,A
61,366785290,2021-01-05 01:48:42,33.749,-118.11385,0.1,16.1,511.0,MANDALAY,,WDG4601,37.0,,15.0,,,,B
62,367008990,2021-01-05 01:48:43,33.4274,-118.53011,8.6,83.4,511.0,EILEEN,IMO7201146,WDC3498,30.0,,24.0,6.0,,,B
63,367698890,2021-01-05 01:48:45,33.74785,-118.21614,7.8,192.3,511.0,FIREBOAT 20,,WDI4461,90.0,5.0,32.0,,,,A
64,366978720,2021-01-05 01:48:46,33.72995,-118.26378,0.0,272.3,248.0,MILLENNIUM FALCON,IMO9219575,WCZ8082,31.0,0.0,32.0,11.0,4.9,,A
65,352361000,2021-01-05 01:48:47,33.6531,-118.12865,102.3,360.0,270.0,MSC BETTINA,IMO9399038,HPFG,71.0,1.0,366.0,52.0,-11.9,71.0,A
66,338131199,2021-01-05 01:48:48,33.75585,-118.11645,0.0,10.8,511.0,,,,,15.0,,,,,A
67,368165820,2021-01-05 01:48:49,33.72341,-118.28069,0.0,209.1,511.0,,,,,0.0,,,,,A
68,368159190,2021-01-05 01:48:49,33.73931,-118.20978,22.9,133.6,128.0,,,,,15.0,,,,,A
69,338926431,2021-01-05 01:48:49,33.72558,-118.26944,0.0,328.7,343.0,,,,,0.0,,,,,A
70,255805780,2021-01-05 01:48:49,33.66743,-118.16938,7.3,337.7,335.0,TALASSA,IMO9290787,CQDD,70.0,0.0,275.0,40.0,14.0,,A
71,367578740,2021-01-05 01:48:50,33.7289,-118.15497,0.0,202.4,240.0,APL BELGIUM,IMO9218686,WDG8555,70.0,1.0,277.0,40.0,14.0,,A
72,367308610,2021-01-05 01:48:51,33.68269,-118.32044,4.9,292.7,293.0,SARAH C,,WDD9226,31.0,0.0,19.0,6.0,,31.0,A
73,366823250,2021-01-05 01:48:51,33.72158,-118.28104,0.0,71.3,511.0,HOOKER,IMO0000000,WDA5733,37.0,,14.0,4.0,,,B
74,368068820,2021-01-05 01:48:52,33.68139,-118.31634,4.9,289.7,511.0,,,,,3.0,,,,,A
75,352822000,2021-01-05 01:48:52,33.68932,-118.11412,0.1,335.5,253.0,NYK ORION,IMO9312999,3EPU6,70.0,1.0,336.0,45.0,14.0,70.0,A
76,367661930,2021-01-05 01:48:52,33.72962,-118.27539,0.1,224.1,127.0,MICHELLE SLOAN,IMO9747819,WDH8832,31.0,0.0,24.0,,,,A
77,566958000,2021-01-05 01:48:53,33.73187,-118.25753,0.0,249.9,250.0,,,,,5.0,,,,,A
78,269804000,2021-01-05 01:48:53,33.29981,-118.48277,5.4,145.9,511.0,SEPTEMBER,IMO0000000,HBY4227,36.0,,14.0,4.0,,,B
79,338100018,2021-01-05 01:48:54,33.84871,-118.39937,0.0,0.0,511.0,MARE'ZIA,,,37.0,,12.0,3.0,,,B
80,367693690,2021-01-05 01:48:55,33.75673,-118.21722,1.4,162.9,177.0,KELLY C,IMO7035327,WDI3956,31.0,0.0,26.0,8.0,3.6,,A
81,477845600,2021-01-05 01:48:55,33.74838,-118.21897,1.7,140.8,134.0,,,,,0.0,,,,,A
82,338087117,2021-01-05 01:48:56,33.74712,-118.21563,0.1,300.1,511.0,ALTAIR,,,60.0,,10.0,3.0,,,B
83,367691660,2021-01-05 01:48:57,33.7488,-118.11405,0.0,228.9,511.0,BIBI,,WDI3764,37.0,7.0,19.0,5.0,,,A
84,366844270,2021-01-05 01:48:57,33.74471,-118.15155,0.1,144.4,248.0,MILLENNIUM DAWN,IMO9258791,WDA7527,31.0,0.0,32.0,10.0,3.8,,A
85,338162425,2021-01-05 01:48:58,33.72281,-118.06876,0.0,158.7,511.0,CHELSEA SKYE  TWO,IMO0000000,,37.0,,0.0,0.0,,,B
86,367369720,2021-01-05 01:48:58,33.77055,-118.21284,0.1,356.4,63.0,ALTA JUNE,IMO9552290,WDE5645,31.0,0.0,23.0,10.0,,,A
87,367014480,2021-01-05 01:48:58,33.76719,-118.2204,0.1,200.5,511.0,DURANGO,,WDC3807,31.0,0.0,18.0,7.0,,52.0,A
88,367309720,2021-01-05 01:48:58,33.77163,-118.21203,0.0,254.4,511.0,NOHEA,IMO8206882,WDD9311,31.0,5.0,28.0,9.0,3.8,,A
89,477528400,2021-01-05 01:48:59,33.76061,-118.27347,0.0,258.8,198.0,,,,,5.0,,,,,A
90,370361000,2021-01-05 01:48:59,33.69413,-118.20042,0.2,230.2,263.0,HAGEN,IMO9516868,3ESM8,70.0,1.0,147.0,23.0,8.2,,A
91,367461940,2021-01-05 01:49:00,33.73146,-118.09041,0.1,250.2,511.0,DB LOS ANGELES,,WDF5328,90.0,3.0,45.0,15.0,,,A
92,367401030,2021-01-05 01:49:00,33.7402,-118.27807,0.0,137.5,6.0,DELTA BILLIE,IMO9562207,WDE8059,31.0,0.0,30.0,12.0,,31.0,A
93,338366226,2021-01-05 01:49:00,33.72341,-118.28051,0.0,256.4,511.0,,,,,0.0,,,,,A
94,367616090,2021-01-05 01:49:00,33.77003,-118.21251,0.0,25.4,286.0,SEA FORCE,,WDH4282,90.0,5.0,22.0,,,,A
95,367044560,2021-01-05 01:49:00,33.72136,-118.27127,0.0,249.0,511.0,PHINEAS BANNING,,WCT8646,,15.0,15.0,4.0,,,A
96,235098383,2021-01-05 01:49:02,33.73305,-118.24525,0.1,221.8,71.0,EVER LINKING,IMO9629043,2GLI9,70.0,5.0,334.0,45.0,14.2,74.0,A
97,303656000,2021-01-05 01:49:02,33.72951,-118.16412,0.1,224.5,244.0,ALASKAN LEGEND,IMO9271432,WDD2074,80.0,1.0,287.0,50.0,18.8,89.0,A
98,367711690,2021-01-05 01:49:03,33.72199,-118.28295,0.0,65.7,511.0,FLORETTA G,,WDI5745,37.0,,,,,,B
99,366857070,2021-01-05 01:49:03,33.34461,-118.32212,0.0,240.5,511.0,JET CAT EXPRESS,IMO9367475,WDA8695,60.0,5.0,44.0,10.0,,40.0,A
100,310764000,2021-01-05 01:49:03,33.64144,-118.13343,0.0,271.0,271.0,KOBE EXPRESS,IMO9143544,ZCEV2,70.0,1.0,293.0,32.0,13.6,79.0,A
101,367305920,2021-01-05 01:49:03,33.72946,-118.27515,0.1,207.2,511.0,SANDRA HUGH,IMO9369227,WDD9019,31.0,0.0,23.0,10.0,,52.0,A
102,368073680,2021-01-05 01:49:03,33.75097,-118.1111,0.0,278.0,511.0,TEASIP,IMO0000000,WDK6349,36.0,,10.0,4.0,,,B
103,367647270,2021-01-05 01:49:04,33.73501,-118.27099,0.1,219.9,511.0,JOHN HENRY,IMO8978174,WDH7347,60.0,0.0,29.0,7.0,,39.0,A
104,367004260,2021-01-05 01:49:04,33.74403,-118.20456,0.0,224.3,511.0,CABRILLO,,WBU7354,60.0,0.0,18.0,7.0,,,A
105,338380107,2021-01-05 01:49:05,33.76013,-118.12795,0.0,36.0,511.0,REVEILLE,IMO0000000,,37.0,,12.0,4.0,,,B
106,351848000,2021-01-05 01:49:05,33.63285,-118.16029,6.1,357.8,353.0,MSC KATIE,IMO9467457,3FMO6,70.0,0.0,365.0,48.0,15.5,,A
107,368084540,2021-01-05 01:49:05,33.75404,-118.26965,0.0,346.5,352.0,,,,,0.0,,,,,A
108,367642530,2021-01-05 01:49:05,33.74813,-118.21811,1.1,162.7,511.0,BO BRUSCO,IMO9772917,WDH6880,31.0,0.0,23.0,8.0,,,A
109,338240395,2021-01-05 01:49:06,33.72352,-118.28124,0.0,3.4,511.0,TIDAL WAVE,,,37.0,,,,,,B
110,368024740,2021-01-05 01:49:06,33.74723,-118.21566,0.0,75.8,511.0,,,,,15.0,,,,,A
111,338926432,2021-01-05 01:49:06,33.72494,-118.26927,0.0,192.6,161.0,,,,,0.0,,,,,A
112,367682160,2021-01-05 01:49:07,33.73147,-118.2783,0.0,360.0,511.0,ANGELS GATE,IMO0000000,WDI2830,30.0,,16.0,12.0,,,B
113,366760650,2021-01-05 01:49:09,33.74399,-118.2747,6.1,30.5,28.0,LEADER,IMO9188568,WCY8495,31.0,0.0,31.0,10.0,4.3,52.0,A
114,367303000,2021-01-05 01:49:09,33.76241,-118.25683,5.6,217.5,216.0,,,,,0.0,,,,,A
115,477738600,2021-01-05 01:49:09,33.75657,-118.21413,0.0,218.0,0.0,OOCL LUXEMBOURG,IMO9417270,VRGO3,70.0,5.0,322.0,42.0,14.5,70.0,A
116,338322535,2021-01-05 01:49:09,33.72841,-118.05986,0.0,360.0,511.0,EAGLES WING,IMO0000000,,37.0,,12.0,0.0,,,B
117,367719100,2021-01-05 01:49:11,33.77174,-118.21964,0.1,251.9,239.0,,,,,0.0,,,,,A
118,367569830,2021-01-05 01:49:11,33.73226,-118.17328,7.7,79.6,80.0,ROBERT FRANCO,IMO9694311,WDG7687,31.0,0.0,31.0,12.0,,,A
119,367395280,2021-01-05 01:49:11,33.73193,-118.26423,0.0,30.2,220.0,CLEAN OCEAN,IMO9202352,WDE7605,90.0,0.0,44.0,10.0,3.0,90.0,A
120,636018106,2021-01-05 01:49:11,33.65147,-118.14231,0.0,15.2,271.0,,,,,1.0,,,,,A
121,367049470,2021-01-05 01:49:13,33.76265,-118.26569,0.0,262.7,511.0,STEPHEN M WHITE,,WCU6542,90.0,15.0,15.0,4.0,,,A
122,477742600,2021-01-05 01:49:15,33.74973,-118.20891,0.0,184.3,58.0,PORT KENNY,IMO9291212,VRGP2,70.0,5.0,169.0,27.0,9.8,,A
123,367676070,2021-01-05 01:49:15,33.76212,-118.18269,0.0,180.3,511.0,TUAMOTU,,WDI2235,37.0,,,,,,B
124,636017153,2021-01-05 01:49:15,33.70467,-118.20367,0.2,225.0,263.0,SEALAND MANZANILLO,IMO9383261,A8QP4,70.0,1.0,208.0,29.0,11.6,,A
125,565963000,2021-01-05 01:49:16,33.72898,-118.14566,0.2,132.0,247.0,NYK DANIELLA,IMO9355410,9VFC2,70.0,1.0,210.0,30.0,11.5,73.0,A
126,367793650,2021-01-05 01:49:17,33.71988,-118.27872,0.0,317.5,511.0,BLOW ME,IMO0000000,WDJ6029,36.0,,14.0,8.0,,,B
127,367452280,2021-01-05 01:49:17,33.72531,-118.19551,7.3,87.1,511.0,LAGUNA,,WDF4470,31.0,5.0,20.0,7.0,,,A
128,366755020,2021-01-05 01:49:17,33.73991,-118.27818,0.1,250.8,191.0,ADMIRAL,IMO9188544,WCY6529,31.0,0.0,31.0,10.0,3.4,52.0,A
129,311827000,2021-01-05 01:49:17,33.73482,-118.14318,0.2,164.3,236.0,NORWEGIAN JEWEL,IMO9304045,C6TX6,60.0,1.0,294.0,37.0,8.3,,A
130,366755010,2021-01-05 01:49:17,33.74661,-118.2179,2.3,132.3,168.0,MASTER,IMO9188532,WCY6528,31.0,0.0,32.0,10.0,6.8,52.0,A
131,311603000,2021-01-05 01:49:18,33.71457,-118.14431,0.2,350.3,217.0,NAT GEO ORION,IMO9273076,C6TE3,60.0,1.0,102.0,14.0,3.8,,A
132,538007628,2021-01-05 01:49:18,33.73258,-118.17109,7.5,80.8,81.0,,,,,0.0,,,,,A
133,367414180,2021-01-05 01:49:18,33.66227,-118.03961,19.2,315.7,511.0,VALKYRIE,,WDE9156,37.0,,,,,,B
134,255805854,2021-01-05 01:49:21,33.75251,-118.27437,0.0,328.5,330.0,,,,,5.0,,,,,A
135,636019717,2021-01-05 01:49:21,33.67726,-118.21003,0.1,170.2,265.0,VOLANS,IMO9430777,D5VV2,71.0,1.0,265.0,32.0,11.5,71.0,A
136,338186834,2021-01-05 01:49:21,33.75129,-118.11034,0.0,18.3,511.0,T/T VIRGINIA LEE,,,37.0,,,,,,B
137,367754970,2021-01-05 01:49:21,33.43527,-118.57318,8.6,142.9,511.0,EMMA RAY,IMO0000000,WDJ2072,30.0,,10.0,4.0,,,B
138,367516440,2021-01-05 01:49:23,33.72005,-118.28005,0.0,8.9,511.0,FULL CIRCLE,,WDG2518,37.0,,15.0,,,,B
139,477014800,2021-01-05 01:49:24,33.72513,-118.21688,0.1,107.0,249.0,SEASPAN HAMBURG,IMO9224300,VRBH6,70.0,1.0,259.0,32.0,12.6,,A
140,367760290,2021-01-05 01:49:24,33.7476,-118.21567,0.0,154.0,284.0,FIREBOAT 15,,WDJ2641,90.0,0.0,,,,,A
141,338310725,2021-01-05 01:49:24,33.71962,-118.27673,0.0,81.5,511.0,WAHOO,IMO0000000,WDD8948,37.0,,11.0,4.0,,,B
142,338139212,2021-01-05 01:49:26,33.84704,-118.39726,0.0,235.7,511.0,INCOMMUNICADO,,,37.0,,15.0,,,,B
143,248699000,2021-01-05 01:49:28,33.73335,-118.25287,0.0,278.0,250.0,APL FLORIDA,IMO9350032,9HA4766,71.0,5.0,293.0,40.0,11.7,71.0,A
144,232018901,2021-01-05 01:49:28,33.73015,-118.25511,0.0,222.6,71.0,,,,,5.0,,,,,A
145,368064650,2021-01-05 01:49:29,33.72379,-118.27968,0.2,31.9,511.0,,,,,15.0,,,,,A
146,538008133,2021-01-05 01:49:30,33.68937,-118.12963,0.1,171.3,247.0,,,,,1.0,,,,,A
147,212348000,2021-01-05 01:49:30,33.76422,-118.27212,0.0,225.0,198.0,HYUNDAI HONGKONG,IMO9305661,5BZL,70.0,5.0,303.0,40.0,14.0,79.0,A
148,367199310,2021-01-05 01:49:31,33.76304,-118.19947,0.0,259.6,511.0,CATALINA JET,IMO8994142,WDD8449,60.0,15.0,43.0,11.0,1.6,40.0,A
149,367733880,2021-01-05 01:49:32,33.72367,-118.07129,0.0,360.0,511.0,HIGH PRYORITY,,WDI7956,37.0,0.0,,,,,A
150,367646260,2021-01-05 01:49:32,33.7527,-118.11191,0.0,72.0,511.0,CABERNET SKY,,WDH7244,37.0,,14.0,,,,B
151,368850000,2021-01-05 01:49:34,33.74398,-118.22723,0.0,290.1,10.0,CAPE INSCRIPTION,IMO7390105,WSCJ,70.0,5.0,208.0,31.0,9.8,70.0,A
152,565473000,2021-01-05 01:49:34,33.72606,-118.25983,0.0,190.5,21.0,MAERSK NORTHAMPTON,IMO9215919,9VPY3,70.0,5.0,210.0,30.0,11.5,73.0,A
153,636091959,2021-01-05 01:49:34,33.75482,-118.23059,0.0,24.3,70.0,MSC SAVONA,IMO9460356,A8UX4,70.0,5.0,365.0,51.0,16.0,70.0,A
154,636018222,2021-01-05 01:49:35,33.71212,-118.19486,0.0,215.4,254.0,NYK DELPHINUS,IMO9337652,D5OS3,70.0,1.0,294.0,32.0,9.7,70.0,A
155,215240000,2021-01-05 01:49:35,33.76667,-118.2735,0.0,81.9,82.0,,,,,5.0,,,,,A
156,367709320,2021-01-05 01:49:35,33.72141,-118.28042,0.0,25.4,511.0,QIQI,,WDI5509,37.0,,15.0,,,,B
157,316020615,2021-01-05 01:49:35,33.73626,-118.26933,0.0,234.6,511.0,INNESFREE,,,37.0,,,,,,B
158,367471080,2021-01-05 01:49:35,33.66183,-118.06168,0.7,108.9,511.0,ISABEL L,,WDF6141,60.0,0.0,27.0,5.0,,,A
159,353243000,2021-01-05 01:49:36,33.5628,-118.39222,7.2,99.9,98.0,GLORIOUS FUJI,IMO9641780,3EVV4,70.0,0.0,180.0,30.0,8.8,70.0,A
160,338500000,2021-01-05 01:49:37,33.75645,-118.21833,0.0,204.9,339.0,EAGLE BAY,IMO9642095,KEBO,80.0,5.0,251.0,43.0,15.0,80.0,A
161,366951730,2021-01-05 01:49:37,33.73133,-118.08656,0.0,251.4,268.0,JEFFREY M,,WSX6846,31.0,15.0,23.0,6.0,,52.0,A
162,367422010,2021-01-05 01:49:37,33.74555,-118.27222,0.0,360.0,511.0,,,,,3.0,,,,,A
163,338364968,2021-01-05 01:49:38,33.76179,-118.18466,0.0,360.0,511.0,BRISA,IMO0000000,,36.0,,12.0,4.0,,,B
164,338311935,2021-01-05 01:49:38,33.75908,-118.18513,0.0,141.3,511.0,SEAFOX,IMO0000000,,36.0,,16.0,6.0,,,B
165,431260000,2021-01-05 01:49:40,33.74347,-118.201,0.1,229.9,90.0,ONE MANHATTAN,IMO9689615,7JVP,72.0,5.0,366.0,51.0,-11.9,72.0,A
166,366983530,2021-01-05 01:49:40,33.7301,-118.20282,0.7,151.0,8.0,JOHN QUIGG,IMO8987929,WDB9828,31.0,0.0,24.0,9.0,4.0,52.0,A
167,211433000,2021-01-05 01:49:40,33.75533,-118.26212,0.0,43.0,43.0,COLOMBO EXPRESS,IMO9295244,DIHC,70.0,5.0,335.0,42.0,14.6,,A
168,368136950,2021-01-05 01:49:41,33.75,-118.21968,2.3,119.0,217.0,,,,,0.0,,,,,A
169,338316979,2021-01-05 01:49:41,33.72586,-118.07507,0.0,360.0,511.0,CZEH MATE,IMO0000000,,37.0,,0.0,0.0,,,B
170,563073500,2021-01-05 01:49:41,33.67797,-118.1213,0.1,148.7,253.0,,,,,1.0,,,,,A
171,367133910,2021-01-05 01:49:42,33.76545,-118.2556,0.0,235.1,511.0,BETHEL F GIFFORD,,WS9087,90.0,0.0,22.0,7.0,,,A
172,367507960,2021-01-05 01:49:43,33.77184,-118.21167,0.0,262.3,511.0,185 3,,WDF9705,90.0,3.0,54.0,,,,A
173,338185756,2021-01-05 01:49:43,33.71593,-118.06273,0.0,26.8,511.0,HATTITUDE,,,37.0,,13.0,,,,B
174,368104220,2021-01-05 01:49:43,33.72105,-118.27819,0.0,360.0,511.0,SECOND VERSE,IMO0000000,WDK9494,36.0,,16.0,5.0,,,B
175,338225409,2021-01-05 01:49:44,33.75803,-118.18819,0.0,69.8,511.0,SWEET FREEDOM,,,37.0,,,,,,B
176,366554000,2021-01-05 01:49:45,33.72383,-118.27967,0.0,215.0,249.0,AQUILA,,WDF8873,60.0,5.0,19.0,5.0,,,A
177,338304048,2021-01-05 01:49:46,33.7189,-118.27944,0.0,360.0,511.0,RUMRUNNER 3,IMO0000000,,37.0,,15.0,3.0,,,B
178,338331664,2021-01-05 01:49:46,33.71669,-118.28092,0.0,337.1,511.0,ASTRAL,IMO0000000,,36.0,,13.0,4.0,,,B
179,338218665,2021-01-05 01:49:47,33.75335,-118.1118,0.0,326.3,511.0,CHIEF,IMO0000000,,37.0,,0.0,0.0,,,B
180,366998840,2021-01-05 01:49:48,33.76608,-118.2733,0.0,121.3,291.0,MILLENNIUM MAVERICK,IMO9159713,WDC2866,31.0,0.0,30.0,11.0,4.6,,A
