,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
0,367593050,2021-04-05 01:49:01,34.14778,-119.2029,0.0,0.0,270.0,SIMONE BRUSCO,IMO9748980,WDG9967,31.0,15.0,24.0,8.0,,31.0,A
1,367189890,2021-04-05 01:49:45,34.14867,-119.20267,0.1,198.0,270.0,ADELE ELISE,IMO9383792,WDD7691,90.0,5.0,67.0,16.0,4.9,70.0,A
2,368019930,2021-04-05 01:49:55,34.14784,-119.20301,0.0,91.2,267.0,TERESA BRUSCO,,WDJ8801,52.0,0.0,24.0,10.0,3.2,52.0,A
3,368926530,2021-04-05 01:50:18,34.15346,-119.20824,0.0,79.1,2.0,RANGER,IMO9842231,NRGR,40.0,5.0,57.0,10.0,3.0,40.0,A
4,367008010,2021-04-05 01:50:46,34.14793,-119.20241,0.0,124.5,511.0,ROLAND BRUSCO SR,,WDC3448,31.0,5.0,18.0,6.0,,52.0,A
5,368019930,2021-04-05 01:50:56,34.1478,-119.20297,0.0,91.2,267.0,TERESA BRUSCO,,WDJ8801,52.0,0.0,24.0,10.0,3.2,52.0,A
6,367593050,2021-04-05 01:51:01,34.14778,-119.20292,0.0,350.7,269.0,SIMONE BRUSCO,IMO9748980,WDG9967,31.0,15.0,24.0,8.0,,31.0,A
7,367308610,2021-04-05 01:51:29,34.14872,-119.20171,0.0,221.1,266.0,SARAH C,,WDD9226,31.0,5.0,19.0,6.0,,32.0,A
8,338955000,2021-04-05 01:51:37,34.15325,-119.21004,0.0,149.3,155.0,INDEPENDENCE,IMO8507016,KBGR,70.0,5.0,55.0,12.0,4.1,99.0,A
9,368019930,2021-04-05 01:52:06,34.14782,-119.20299,0.0,91.2,268.0,TERESA BRUSCO,,WDJ8801,52.0,0.0,24.0,10.0,3.2,52.0,A
10,367593050,2021-04-05 01:52:12,34.14774,-119.20289,0.0,334.9,270.0,SIMONE BRUSCO,IMO9748980,WDG9967,31.0,15.0,24.0,8.0,,31.0,A
11,368019930,2021-04-05 01:53:17,34.1478,-119.20302,0.0,91.2,268.0,TERESA BRUSCO,,WDJ8801,52.0,0.0,24.0,10.0,3.2,52.0,A
12,368926530,2021-04-05 01:53:20,34.15348,-119.20826,0.0,82.7,1.0,RANGER,IMO9842231,NRGR,40.0,5.0,57.0,10.0,3.0,40.0,A
13,367593050,2021-04-05 01:53:21,34.14778,-119.20292,0.0,341.6,270.0,SIMONE BRUSCO,IMO9748980,WDG9967,31.0,15.0,24.0,8.0,,31.0,A
14,367008010,2021-04-05 01:53:47,34.14794,-119.20243,0.0,108.7,511.0,ROLAND BRUSCO SR,,WDC3448,31.0,5.0,18.0,6.0,,52.0,A
15,367593050,2021-04-05 01:54:22,34.14778,-119.20292,0.0,0.0,269.0,SIMONE BRUSCO,IMO9748980,WDG9967,31.0,15.0,24.0,8.0,,31.0,A
16,368019930,2021-04-05 01:54:26,34.14782,-119.20299,0.0,95.7,267.0,TERESA BRUSCO,,WDJ8801,52.0,0.0,24.0,10.0,3.2,52.0,A
17,367308610,2021-04-05 01:54:29,34.14872,-119.20171,0.0,170.2,261.0,SARAH C,,WDD9226,31.0,5.0,19.0,6.0,,32.0,A
18,338955000,2021-04-05 01:54:36,34.15327,-119.20999,0.0,0.4,155.0,INDEPENDENCE,IMO8507016,KBGR,70.0,5.0,55.0,12.0,4.1,99.0,A
19,367593050,2021-04-05 01:55:32,34.14775,-119.20292,0.0,0.0,267.0,SIMONE BRUSCO,IMO9748980,WDG9967,31.0,15.0,24.0,8.0,,31.0,A
20,368019930,2021-04-05 01:55:36,34.14782,-119.20298,0.0,100.0,265.0,TERESA BRUSCO,,WDJ8801,52.0,0.0,24.0,10.0,3.2,52.0,A
21,367189890,2021-04-05 01:55:45,34.14867,-119.20267,0.0,267.0,270.0,ADELE ELISE,IMO9383792,WDD7691,90.0,5.0,67.0,16.0,4.9,70.0,A
22,368926530,2021-04-05 01:56:18,34.1535,-119.20829,0.0,91.8,2.0,RANGER,IMO9842231,NRGR,40.0,5.0,57.0,10.0,3.0,40.0,A
23,367593050,2021-04-05 01:56:41,34.14776,-119.20294,0.0,7.7,269.0,SIMONE BRUSCO,IMO9748980,WDG9967,31.0,15.0,24.0,8.0,,31.0,A
24,367008010,2021-04-05 01:56:45,34.14795,-119.20244,0.0,59.5,511.0,ROLAND BRUSCO SR,,WDC3448,31.0,5.0,18.0,6.0,,52.0,A
25,368019930,2021-04-05 01:56:46,34.14781,-119.203,0.0,104.7,268.0,TERESA BRUSCO,,WDJ8801,52.0,0.0,24.0,10.0,3.2,52.0,A
26,367308610,2021-04-05 01:57:29,34.14872,-119.20171,0.0,293.5,267.0,SARAH C,,WDD9226,31.0,5.0,19.0,6.0,,32.0,A
27,338955000,2021-04-05 01:57:38,34.15325,-119.21002,0.0,156.2,155.0,INDEPENDENCE,IMO8507016,KBGR,70.0,5.0,55.0,12.0,4.1,99.0,A
28,367593050,2021-04-05 01:57:51,34.14777,-119.20294,0.0,21.7,269.0,SIMONE BRUSCO,IMO9748980,WDG9967,31.0,15.0,24.0,8.0,,31.0,A
29,368019930,2021-04-05 01:58:07,34.14784,-119.20301,0.0,110.9,266.0,TERESA BRUSCO,,WDJ8801,52.0,0.0,24.0,10.0,3.2,52.0,A
30,367189890,2021-04-05 01:58:45,34.14867,-119.20267,0.0,280.0,270.0,ADELE ELISE,IMO9383792,WDD7691,90.0,5.0,67.0,16.0,4.9,70.0,A
31,367593050,2021-04-05 01:59:02,34.14777,-119.20295,0.0,55.0,270.0,SIMONE BRUSCO,IMO9748980,WDG9967,31.0,15.0,24.0,8.0,,31.0,A
32,368019930,2021-04-05 01:59:15,34.14783,-119.20302,0.0,117.7,267.0,TERESA BRUSCO,,WDJ8801,52.0,0.0,24.0,10.0,3.2,52.0,A
33,368926530,2021-04-05 01:59:21,34.15349,-119.20826,0.0,53.5,1.0,RANGER,IMO9842231,NRGR,40.0,5.0,57.0,10.0,3.0,40.0,A
34,367008010,2021-04-05 01:59:48,34.14795,-119.20244,0.0,144.7,511.0,ROLAND BRUSCO SR,,WDC3448,31.0,5.0,18.0,6.0,,52.0,A
35,367593050,2021-04-05 02:00:02,34.14777,-119.20295,0.0,0.0,269.0,SIMONE BRUSCO,IMO9748980,WDG9967,31.0,15.0,24.0,8.0,,31.0,A
36,368019930,2021-04-05 02:00:07,34.14784,-119.20301,0.0,117.7,267.0,TERESA BRUSCO,,WDJ8801,52.0,0.0,24.0,10.0,3.2,52.0,A
37,563458000,2021-04-05 02:00:07,33.95309,-119.08862,10.5,119.8,117.0,MAERSK NESTON,IMO9215907,9V3532,70.0,0.0,209.0,30.0,11.5,70.0,A
38,367507960,2021-04-05 02:00:07,34.14314,-119.21357,0.1,288.9,511.0,185 3,,WDF9705,90.0,3.0,54.0,,,90.0,A
39,354625000,2021-04-05 02:00:08,33.97865,-119.06263,8.7,302.4,306.0,MSC CAMILLE,IMO9404651,3FQT9,70.0,0.0,365.0,51.0,16.0,71.0,A
40,367308610,2021-04-05 02:00:29,34.14872,-119.2017,0.0,196.7,266.0,SARAH C,,WDD9226,31.0,5.0,19.0,6.0,,32.0,A
41,338955000,2021-04-05 02:00:38,34.15327,-119.21,0.0,88.4,155.0,INDEPENDENCE,IMO8507016,KBGR,70.0,5.0,55.0,12.0,4.1,99.0,A
42,367593050,2021-04-05 02:01:11,34.14776,-119.20295,0.0,291.1,270.0,SIMONE BRUSCO,IMO9748980,WDG9967,31.0,15.0,24.0,8.0,,31.0,A
43,368019930,2021-04-05 02:01:15,34.14785,-119.20298,0.0,94.9,268.0,TERESA BRUSCO,,WDJ8801,52.0,0.0,24.0,10.0,3.2,52.0,A
44,367507960,2021-04-05 02:01:16,34.14314,-119.21355,0.3,286.4,511.0,185 3,,WDF9705,90.0,3.0,54.0,,,90.0,A
45,367507960,2021-04-05 02:02:17,34.14312,-119.21358,0.1,299.0,511.0,185 3,,WDF9705,90.0,3.0,54.0,,,90.0,A
46,368926530,2021-04-05 02:02:18,34.15346,-119.20827,0.0,80.2,1.0,RANGER,IMO9842231,NRGR,40.0,5.0,57.0,10.0,3.0,40.0,A
47,367593050,2021-04-05 02:02:21,34.14777,-119.20296,0.0,340.1,268.0,SIMONE BRUSCO,IMO9748980,WDG9967,31.0,15.0,24.0,8.0,,31.0,A
48,368019930,2021-04-05 02:02:26,34.14781,-119.20299,0.0,105.4,266.0,TERESA BRUSCO,,WDJ8801,52.0,0.0,24.0,10.0,3.2,52.0,A
