,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
0,477271300,2021-06-17 01:49:58.500,33.75145,-118.27351,0.1,221.9,330.0,CSCL YELLOW SEA,IMO9645906,VRNG9,70.0,5.0,334.0,48.0,15.0,71.0,A,1568,915
1,367507960,2021-06-17 01:49:58.500,33.77177981818182,-118.20936972727274,0.0,203.9,511.0,185 3,,WDF9705,90.0,3.0,54.0,,,90.0,A,2282,689
2,311000902,2021-06-17 01:49:58.500,33.61012303571429,-118.05433732142858,0.6,272.1,300.0,APOLLO VOYAGER,IMO9878890,C6EI3,89.0,0.0,274.0,48.0,12.5,89.0,A,4008,2489
3,367304990,2021-06-17 01:49:58.500,33.767570666666664,-118.21756806666669,0.0,180.6,294.0,COCHISE,IMO9415595,WDD8952,31.0,5.0,39.0,10.0,4.9,32.0,A,2191,736
4,367689990,2021-06-17 01:49:58.500,33.73422,-118.27727144144144,0.1,208.1,511.0,HARBOR KING,,WDI3598,60.0,0.0,18.0,7.0,,60.0,A,1526,1107
5,367616390,2021-06-17 01:49:58.500,33.717573678929774,-118.27902183946487,0.1,230.1,511.0,DOOR PRIZE,,WDH4311,37.0,,18.0,,,,B,1507,1293
6,338380055,2021-06-17 01:49:58.500,33.71839365448505,-118.27807,0.1,204.9,511.0,THE REAGAN YEARS,IMO0000000,,37.0,,22.0,6.0,,,B,1518,1283
7,229979000,2021-06-17 01:49:58.500,33.76753458333334,-118.23683,0.1,313.5,73.0,SANTA BETTINA,IMO9338084,9HA3768,70.0,5.0,222.0,30.0,12.0,71.0,A,1977,736
8,338921000,2021-06-17 01:49:58.500,33.72445,-118.269,0.1,159.0,159.0,CG GEORGE COBB,IMO9177325,NTVY,90.0,5.0,53.0,10.0,2.4,55.0,A,1619,1216
9,338395924,2021-06-17 01:49:58.500,33.74701936454849,-118.1175518729097,0.0,0.0,511.0,PERFECT,IMO0000000,,36.0,,8.0,4.0,,,B,3304,965
10,374158000,2021-06-17 01:49:58.500,33.76227,-118.18301352159467,0.0,53.5,511.0,LOTTUS,IMO0000000,HP8554,37.0,,0.0,0.0,14.6,74.0,B,2576,795
11,338165676,2021-06-17 01:49:58.500,33.75313823529412,-118.11292576470588,5.9,26.8,20.0,LOYNES,IMO0000000,,37.0,,13.0,5.0,,,B,3356,897
12,367303760,2021-06-17 01:49:58.500,33.61183826086957,-117.92733304347826,0.0,47.8,511.0,WHATEVER 4,,WDD8866,37.0,5.0,16.0,5.0,,37.0,A,5422,2470
13,367049470,2021-06-17 01:49:58.500,33.76259720720721,-118.2657372072072,0.0,212.6,511.0,STEPHEN M WHITE,,WCU6542,90.0,15.0,15.0,4.0,,50.0,A,1655,791
14,338335196,2021-06-17 01:49:58.500,33.759111661129566,-118.18787833887043,0.0,209.2,511.0,LAST DANCE,IMO0000000,,37.0,,0.0,0.0,,,B,2522,830
15,338067332,2021-06-17 01:49:58.500,33.75152833887044,-118.11202166112956,0.0,360.0,511.0,SUMMER SOLSTICE,IMO0000000,,36.0,,13.0,6.0,,,B,3366,915
16,367709320,2021-06-17 01:49:58.500,33.72141843071787,-118.28041078464108,0.1,354.3,511.0,QIQI,,WDI5509,37.0,,15.0,,,,B,1492,1250
17,368146890,2021-06-17 01:49:58.500,33.77465,-118.21213,0.0,209.5,511.0,BIG DIPPER,IMO0000000,WDL6049,57.0,,0.0,0.0,,,B,2252,657
18,338926431,2021-06-17 01:49:58.500,33.72613422018349,-118.26963,0.0,19.0,343.0,CGC TERRELL HORNE,,NTHE,0.0,0.0,46.0,7.0,0.0,0.0,A,1612,1197
19,338054072,2021-06-17 01:49:58.500,33.72118070707071,-118.2798733838384,3.6,337.1,511.0,FREEDOM,,,37.0,,15.0,,,,B,1497,1252
20,368153940,2021-06-17 01:49:58.500,33.71346846153846,-118.06008,0.0,87.0,87.0,UNO MAS,IMO0000000,WDL6772,37.0,,16.0,4.0,,,B,3944,1338
21,636016203,2021-06-17 01:49:58.500,33.68376568561873,-118.19849,0.0,248.6,249.0,ZIM INDIA,IMO9322358,D5EZ5,70.0,1.0,260.0,32.0,12.6,74.0,A,2403,1669
22,538070539,2021-06-17 01:49:58.500,33.61464707641196,-117.91440853820598,0.0,281.7,511.0,BELLISSIMA I,,V7PQ3,37.0,,34.0,,,,B,5566,2438
23,338228367,2021-06-17 01:49:58.500,33.71793853820598,-118.27784292358804,0.1,232.0,511.0,MY REVENGE,IMO0000000,,37.0,,19.0,7.0,,,B,1520,1288
24,338131199,2021-06-17 01:49:58.500,33.762142162162164,-118.19435216216216,0.0,13.5,511.0,R/V CHALLENGER,,WDE7334,90.0,15.0,33.0,4.0,0.0,90.0,A,2450,796
25,338183856,2021-06-17 01:49:58.500,33.72316543859649,-118.13425280701756,3.9,153.6,511.0,FLAMBUOYANT,IMO0000000,,37.0,,4.0,2.0,,,B,3119,1230
26,338097886,2021-06-17 01:49:58.500,33.71911745819397,-118.278288729097,0.1,226.7,511.0,BANDIT,,,37.0,,15.0,4.0,,,B,1515,1275
27,367395330,2021-06-17 01:49:58.500,33.61177376237624,-117.90533326732672,4.9,340.0,511.0,THE LAST HURRAH,,WDE7609,37.0,,24.0,6.0,,,B,5667,2470
