,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
35,367014480,2021-12-20 13:52:57.500,33.767190495049505,-118.22042,0.1,158.5,511.0,DURANGO,,WDC3807,31.0,0.0,18.0,7.0,,52.0,A,2742,1445
36,338237068,2021-12-20 13:52:57.500,33.76395706666667,-118.25692,0.0,18.6,511.0,NORTHWIND,IMO0000000,WRE5749,37.0,,120.0,24.0,,,B,2335,1481
37,636020524,2021-12-20 13:52:57.500,33.69683571428571,-118.14253,0.0,224.0,49.0,BIGLI,IMO9307047,D5ZP3,70.0,1.0,293.0,40.0,11.0,70.0,A,3609,2228
38,366760650,2021-12-20 13:52:57.500,33.74023,-118.27797883040935,0.1,307.4,5.0,LEADER,IMO9188568,WCY8495,31.0,0.0,31.0,10.0,4.3,52.0,A,2101,1745
39,368192270,2021-12-20 13:52:57.500,33.61151,-117.92345,0.0,263.4,511.0,PHANTOM,IMO0000000,WDM2893,37.0,,27.0,7.0,,,B,6047,3178
40,368221650,2021-12-20 13:52:57.500,33.60636,-117.90325,0.0,171.2,511.0,MAHAL,IMO0000000,WDM6041,37.0,,13.0,4.0,,,B,6272,3235
41,366554000,2021-12-20 13:52:57.500,33.72383,-118.27967,0.0,200.0,252.0,AQUILA,,WDF8873,60.0,5.0,19.0,5.0,,6.0,A,2082,1928
42,310327000,2021-12-20 13:52:57.500,33.64789297029703,-118.19193574257424,8.7,326.6,325.0,GRAND PRINCESS,IMO9104005,ZCBU5,60.0,0.0,289.0,36.0,8.5,60.0,A,3059,2773
43,367533290,2021-12-20 13:52:57.500,33.73448,-118.270709125,0.1,279.5,511.0,MARIE CHERAMIE,IMO8964862,WDG4131,90.0,0.0,49.0,13.0,3.1,0.0,A,2182,1809
44,367581220,2021-12-20 13:52:57.500,33.751730095238095,-118.23307133333331,2.7,305.5,87.0,AHBRA FRANCO,IMO9694323,WDG8801,31.0,0.0,28.0,12.0,,52.0,A,2601,1617
45,338426907,2021-12-20 13:52:57.500,33.6218124,-117.89374,0.0,286.2,511.0,SHOGUN TENDER,IMO0000000,,37.0,,7.0,4.0,,,B,6378,3063
46,367564890,2021-12-20 13:52:57.500,33.61966,-118.15332333333332,2.3,3.3,511.0,GO QUEST,IMO8987876,WDG7201,90.0,0.0,44.0,10.0,2.3,70.0,A,3489,3087
47,538007905,2021-12-20 13:52:57.500,33.6369476146789,-118.28410577981651,11.1,271.3,272.0,HMM PROMISE,IMO9742168,V7VY7,70.0,0.0,330.0,48.0,11.3,70.0,A,2033,2895
48,338352923,2021-12-20 13:52:57.500,33.7202177385159,-118.28234,0.0,360.0,511.0,KAMA HELE,IMO0000000,,37.0,,12.0,6.0,,,B,2052,1968
49,368084540,2021-12-20 13:52:57.500,33.75027831683168,-118.21543,0.0,179.9,65.0,DELTA TERESA,,WDK7444,52.0,0.0,28.0,10.0,5.5,52.0,A,2797,1633
50,636014168,2021-12-20 13:52:57.500,33.7225065,-118.2186835,0.1,186.5,342.0,CMA CGM OPAL,IMO9386483,A8RV3,70.0,1.0,259.0,32.0,12.6,72.0,A,2761,1942
51,366755020,2021-12-20 13:52:57.500,33.73988577981651,-118.27818788990824,0.0,275.1,192.0,ADMIRAL,IMO9188544,WCY6529,31.0,0.0,31.0,10.0,3.4,52.0,A,2099,1749
52,367510010,2021-12-20 13:52:57.500,33.84903376917946,-118.4002724616411,0.0,358.4,511.0,MARIA,,WDF9901,37.0,,22.0,,,,B,740,534
53,311603000,2021-12-20 13:52:57.500,33.72638772575251,-118.19733113712374,0.0,234.6,33.0,NAT GEO ORION,IMO9273076,C6TE3,60.0,1.0,102.0,14.0,3.8,60.0,A,2999,1899
54,368024740,2021-12-20 13:52:57.500,33.6951094059406,-118.17750128712872,21.7,342.2,342.0,PILOT BOAT ORION,,WDJ9306,50.0,15.0,19.0,6.0,0.0,50.0,A,3219,2247
55,215197000,2021-12-20 13:52:57.500,33.73156,-118.25837,0.0,252.1,251.0,CMA CGM G.WASHINGTON,IMO9780847,9HA5003,71.0,5.0,366.0,48.0,13.9,71.0,A,2319,1842
