,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
32,636016988,2021-09-27 13:52:58.500,33.597834954954955,-118.16532801801802,4.1,349.0,352.0,SHINANO,IMO9323895,D5IS9,70.0,0.0,190.0,32.0,12.7,70.0,A,3355,3331
33,338181008,2021-09-27 13:52:58.500,33.71418,-118.06257618888888,0.1,318.5,511.0,JANICE O,,,37.0,,15.0,,,,B,4499,2036
34,338408513,2021-09-27 13:52:58.500,33.76254618040089,-118.18312763919822,0.0,360.0,511.0,LADY G,IMO0000000,,37.0,,15.0,5.0,,,B,3157,1497
35,338223624,2021-09-27 13:52:58.500,33.615080701168615,-117.9041992988314,0.0,215.2,511.0,REEL ENERGY,IMO0000000,,37.0,,14.0,6.0,,,B,6262,3139
36,367691660,2021-09-27 13:52:58.500,33.74880814814815,-118.11409092592592,0.0,111.6,511.0,BIBI,,WDI3764,37.0,7.0,19.0,5.0,,30.0,A,3926,1650
37,367427670,2021-09-27 13:52:58.500,33.610691851851854,-117.92577814814815,0.0,347.8,511.0,MAGNA CARTA,,WDF2350,37.0,0.0,23.0,6.0,,37.0,A,6022,3188
38,368052730,2021-09-27 13:52:58.500,33.61357374789916,-117.92475374789916,0.0,360.0,511.0,MARILEE,IMO0000000,WDK4188,37.0,,20.0,6.0,,,B,6033,3156
39,366892000,2021-09-27 13:52:58.500,33.76148281818182,-118.2187528181818,0.0,354.2,316.0,JAMIE ANN,,WDL5109,52.0,0.0,31.0,12.0,5.7,52.0,A,2760,1509
40,354053000,2021-09-27 13:52:58.500,33.68845398671097,-118.1305026578073,0.1,65.0,162.0,A KINKA,IMO9433054,3FLP7,79.0,1.0,175.0,27.0,9.3,79.0,A,3743,2322
41,366855000,2021-09-27 13:52:58.500,33.576745688073395,-118.33152834862383,0.3,327.2,301.0,FLORIDA,IMO9568469,WFAF,80.0,0.0,183.0,32.0,12.2,80.0,A,1505,3566
42,367733880,2021-09-27 13:52:58.500,33.72366,-118.07131,0.0,360.0,511.0,HIGH PRYORITY,,WDI7956,37.0,0.0,,,,37.0,A,4402,1930
43,636017857,2021-09-27 13:52:58.500,33.54379909090909,-117.99309363636364,0.5,309.3,258.0,AQUAPUELCHE,IMO9778727,D5NA5,80.0,0.0,,,,80.0,A,5272,3932
44,367104080,2021-09-27 13:52:58.500,33.73554891891892,-118.27108216216216,0.0,248.1,511.0,PETER MAC,IMO8982979,WDC9573,60.0,0.0,27.0,6.0,,90.0,A,2178,1798
45,477738500,2021-09-27 13:52:58.500,33.756464172185424,-118.21405437086092,0.0,180.0,0.0,OOCL LONDON,IMO9417268,VRGO2,70.0,5.0,322.0,42.0,14.5,70.0,A,2813,1565
46,368180040,2021-09-27 13:52:58.500,33.614440940170944,-117.90460487179487,0.0,360.0,511.0,BE CHUMMING,IMO0000000,WDL9539,30.0,,12.0,4.0,,,B,6257,3146
47,338170547,2021-09-27 13:52:58.500,33.62030333333334,-117.92804733333334,0.0,183.8,511.0,JUSTIFIED IV,,,37.0,,17.0,,,,B,5997,3081
48,368129380,2021-09-27 13:52:58.500,33.719666,-118.28172333333332,0.0,360.0,511.0,HANALEI,IMO0000000,WDL4225,36.0,,13.0,8.0,,,B,2059,1975
49,367189840,2021-09-27 13:52:58.500,33.61149,-117.9010898657718,0.0,224.6,511.0,ESOTERIC,,WDD7687,37.0,0.0,23.0,6.0,,37.0,A,6297,3179
50,367719100,2021-09-27 13:52:58.500,33.72982,-118.27567647540984,0.1,272.8,308.0,DR. HANK KAPLAN,IMO9816012,WDJ3839,52.0,0.0,24.0,10.0,5.1,52.0,A,2127,1862
51,367760290,2021-09-27 13:52:58.500,33.74759,-118.2156605960265,0.1,243.0,283.0,FIREBOAT 15,,WDJ2641,90.0,0.0,,,,90.0,A,2795,1664
52,338392066,2021-09-27 13:52:58.500,33.84613,-118.39691435126583,0.0,360.0,511.0,MY BLUE HEAVEN,IMO0000000,,37.0,,9.0,3.0,,,B,777,567
53,367627130,2021-09-27 13:52:58.500,33.72580007554104,-118.06201,0.0,360.0,511.0,SEA CLOUD,,WDH5355,37.0,,14.0,,,,B,4505,1906
54,255806338,2021-09-27 13:52:58.500,33.488631363636365,-118.42117,0.1,204.3,310.0,MSC AURIGA,IMO9857183,CQEB7,71.0,0.0,366.0,51.0,13.8,70.0,A,507,4546
55,367189890,2021-09-27 13:52:58.500,33.74667,-118.22467,0.1,354.0,12.0,ADELE ELISE,IMO9383792,WDD7691,90.0,0.0,67.0,16.0,4.9,70.0,A,2695,1674
56,367133910,2021-09-27 13:52:58.500,33.76541918918919,-118.25551,0.0,217.4,511.0,BETHEL F GIFFORD,,WS9087,90.0,0.0,22.0,7.0,,51.0,A,2351,1465
57,368146890,2021-09-27 13:52:58.500,33.7747174,-118.2121787,0.0,232.9,511.0,BIG DIPPER,IMO0000000,WDL6049,57.0,,0.0,0.0,,,B,2834,1362
58,366983530,2021-09-27 13:52:58.500,33.75306,-118.21994547008548,0.5,343.4,274.0,JOHN QUIGG,IMO8987929,WDB9828,31.0,0.0,24.0,9.0,4.0,52.0,A,2747,1603
59,367533290,2021-09-27 13:52:58.500,33.73452681818182,-118.27073363636364,0.1,221.0,511.0,MARIE CHERAMIE,IMO8964862,WDG4131,90.0,0.0,49.0,13.0,3.1,0.0,A,2182,1809
60,367632370,2021-09-27 13:52:58.500,33.84548591111111,-118.39496,0.0,11.5,511.0,ESTA BIEN II,,WDH5877,37.0,,12.0,,,,B,799,574
61,338232506,2021-09-27 13:52:58.500,33.84631,-118.39704056478404,0.0,10.6,511.0,SERENDIPITER,IMO0000000,SERENDI,37.0,,10.0,10.0,,,B,776,565
62,338181288,2021-09-27 13:52:58.500,33.60548294444445,-117.90289883333332,0.0,288.3,511.0,SQUID INC,,,37.0,,10.0,,,,B,6276,3246
63,367655170,2021-09-27 13:52:58.500,33.66222213592233,-118.41627834951456,1.7,8.6,511.0,PACIFIC STAR,IMO0000000,WDH8150,34.0,,22.0,8.0,,,B,562,2614
64,368167990,2021-09-27 13:52:58.500,33.610214409317805,-117.9252744093178,0.0,81.4,511.0,IT'S ALL GOOD,IMO0000000,WDL8279,37.0,,14.0,5.0,,,B,6027,3193
65,366978720,2021-09-27 13:52:58.500,33.73116,-118.26104,0.0,211.3,342.0,MILLENNIUM FALCON,IMO9219575,WCZ8082,31.0,0.0,32.0,11.0,4.9,31.0,A,2290,1847
66,366745460,2021-09-27 13:52:58.500,33.75073,-118.11351,0.0,360.0,511.0,RESCUE BOAT 127,IMO0000000,,37.0,,9.0,4.0,,,B,3932,1629
67,338419418,2021-09-27 13:52:58.500,33.72201,-118.28127,0.0,243.9,53.0,MANA-KAI,IMO0000000,,37.0,,12.0,5.0,,,B,2064,1949
68,366926740,2021-09-27 13:52:58.500,33.75288,-118.22037,0.0,223.5,250.0,TIM QUIGG,IMO8987917,WDB6570,31.0,0.0,24.0,9.0,4.0,52.0,A,2742,1605
69,636091385,2021-09-27 13:52:58.500,33.575224864864865,-118.05017072072071,0.4,267.0,296.0,NORTHERN GUILD,IMO9348467,A8MX4,70.0,0.0,264.0,32.0,12.8,71.0,A,4637,3583
70,366979370,2021-09-27 13:52:58.500,33.770918951747085,-118.21134895174708,0.0,342.5,121.0,EDITH FOSS,IMO7932355,WYQ8798,31.0,5.0,23.0,8.0,,52.0,A,2843,1404
71,477634700,2021-09-27 13:52:58.500,33.681376799999995,-118.109536,0.1,276.0,188.0,ZIM NEW YORK,IMO9231810,VRGA7,70.0,1.0,294.0,32.0,13.5,71.0,A,3976,2401
72,367393270,2021-09-27 13:52:58.500,33.73504816513761,-118.27074816513762,0.0,237.5,511.0,NICHOLAS L,,WDE7436,90.0,0.0,30.0,6.0,,53.0,A,2182,1803
73,477293900,2021-09-27 13:52:58.500,33.736797,-118.192871,0.1,123.2,90.0,CSCL SUMMER,IMO9645865,VRMZ7,70.0,5.0,335.0,48.0,15.0,71.0,A,3049,1784
74,369725000,2021-09-27 13:52:58.500,33.73351,-118.2765545,0.0,360.0,511.0,IRVING JOHNSON,,WDB3153,90.0,5.0,22.0,6.0,,36.0,A,2117,1820
75,367017440,2021-09-27 13:52:58.500,33.77087981818182,-118.21167027272728,0.0,311.8,511.0,PIPER INNESS,IMO8964109,WDC3984,90.0,0.0,42.0,8.0,2.1,56.0,A,2839,1404
76,367645910,2021-09-27 13:52:58.500,33.60937099667774,-117.90087099667774,0.0,232.9,511.0,SATISFACTION,,WDH7210,37.0,,23.0,6.0,,,B,6299,3202
77,565425000,2021-09-27 13:52:58.500,33.690971033333334,-118.14578413333334,0.1,36.0,153.0,WAN HAI 316,IMO9342700,9VKB5,70.0,1.0,212.0,32.0,11.5,70.0,A,3573,2294
78,338394511,2021-09-27 13:52:58.500,33.62042,-117.92749,0.0,360.0,511.0,YEAH BUOY,IMO0000000,,37.0,,0.0,10.0,,,B,6003,3079
79,338393343,2021-09-27 13:52:58.500,33.72455,-118.28171,0.0,360.0,511.0,CENT' ANNI',IMO0000000,,37.0,,11.0,6.0,,,B,2060,1920
80,367672140,2021-09-27 13:52:58.500,33.72353,-118.28044,0.0,179.4,511.0,MAURETANIA,,WDH9845,60.0,15.0,23.0,5.0,,60.0,A,2074,1932
81,338329002,2021-09-27 13:52:58.500,33.76712096345515,-118.25178096345516,0.0,42.1,511.0,PREDATOR II,IMO0000000,,37.0,,13.0,6.0,,,B,2393,1446
