,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
98,538008756,2021-04-23 01:57:51,33.71363011165387,-118.19369,0.7,247.6,254.0,SYNERGY ANTWERP,IMO9443580,V7A2726,71.0,1.0,260.0,32.0,12.8,71.0,A,2470,1173
99,338237068,2021-04-23 01:57:51,33.76396,-118.2569199883802,0.0,0.0,511.0,NORTHWIND,IMO0000000,WRE5749,37.0,,120.0,24.0,,,B,1766,613
100,215165000,2021-04-23 01:57:51,33.73437,-118.24903,0.0,70.0,250.0,CMA CGM VIRGINIA,IMO9351139,9HA4990,71.0,5.0,294.0,33.0,11.3,71.0,A,1854,942
101,367104070,2021-04-23 01:57:51,33.73246018348624,-118.27136495412844,7.2,358.8,511.0,PATRICK,IMO8982541,WDC9572,60.0,0.0,31.0,6.0,,42.0,A,1605,963
102,338092107,2021-04-23 01:57:51,33.725829972093024,-118.07640998604651,0.0,124.0,511.0,HAMMER,IMO0000000,WDC9051,37.0,,13.0,5.0,,,B,3775,1037
103,338229302,2021-04-23 01:57:51,33.75331001163061,-118.11115003489184,0.0,297.4,511.0,NAUTICAL SMILE,,,37.0,,,,,,B,3389,731
104,368010330,2021-04-23 01:57:51,33.73316633333333,-118.268031,0.0,305.2,511.0,RICH PADDEN,,WDJ7811,,0.0,,,,52.0,A,1642,956
105,338398145,2021-04-23 01:57:51,33.76172058823529,-118.25865470588236,4.2,212.4,511.0,BOOMER 1,IMO0000000,WYM4548,54.0,,7.0,3.0,,,B,1747,638
106,367799820,2021-04-23 01:57:51,33.73105,-118.26123,0.0,181.1,69.0,DR RAY,,WDJ6645,31.0,0.0,26.0,9.0,,57.0,A,1718,979
107,367492920,2021-04-23 01:57:51,33.73504,-118.27097935779815,0.0,37.2,511.0,KENNETH CARL,IMO8978710,WDF8246,90.0,0.0,33.0,7.0,2.7,79.0,A,1609,935
108,235102679,2021-04-23 01:57:51,33.74310001395349,-118.27351998604652,0.0,117.1,207.0,EVER LISSOME,IMO9629079,2HDG3,70.0,5.0,334.0,45.0,14.2,74.0,A,1581,845
109,367404740,2021-04-23 01:57:51,33.77251,-118.20869,0.0,360.0,511.0,ELDORADO,,WDE8374,60.0,0.0,24.0,6.0,,60.0,A,2303,518
110,366998840,2021-04-23 01:57:51,33.75208923076923,-118.26824634615386,2.3,291.3,115.0,MILLENNIUM MAVERICK,IMO9159713,WDC2866,31.0,0.0,30.0,11.0,4.6,39.0,A,1640,745
111,368164540,2021-04-23 01:57:51,33.72138,-118.27126673267328,0.1,83.7,166.0,ANGELS NAVIGATOR,,,50.0,0.0,17.0,5.0,1.0,50.0,A,1606,1087
112,338137334,2021-04-23 01:57:51,33.71288999069768,-118.05615000930231,0.0,333.5,511.0,SEALILY,,,37.0,,14.0,,,,B,4001,1181
113,338360616,2021-04-23 01:57:51,33.72267996666666,-118.27974,0.0,291.7,511.0,EXCELLENCE,IMO0000000,,37.0,,17.0,5.0,,,B,1512,1072
114,367733880,2021-04-23 01:57:51,33.72366,-118.07129,0.0,360.0,511.0,HIGH PRYORITY,,WDI7956,37.0,0.0,,,,37.0,A,3832,1061
115,367044560,2021-04-23 01:57:51,33.76265459459459,-118.2658316216216,0.1,293.3,511.0,PHINEAS BANNING,,WCT8646,,15.0,15.0,4.0,,50.0,A,1667,627
116,338139535,2021-04-23 01:57:51,33.71937,-118.05759,0.0,122.5,511.0,CAST AWAY,IMO0000000,WDA2202,37.0,,16.0,3.0,,,B,3985,1109
117,367133910,2021-04-23 01:57:51,33.76545386666666,-118.25557306666666,0.0,279.8,511.0,BETHEL F GIFFORD,,WS9087,90.0,0.0,22.0,7.0,,51.0,A,1781,596
