,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
132,636014430,2021-05-05 01:57:51.500,33.71153697391305,-118.19553,0.1,218.6,244.0,KEFALONIA,IMO9382188,A8TU4,80.0,1.0,102.0,17.0,6.6,80.0,A,2449,1198
133,338098732,2021-05-05 01:57:51.500,33.72033,-118.28007287625418,0.0,256.2,511.0,IKAROS,,,37.0,,18.0,5.0,,,B,1508,1101
134,338386064,2021-05-05 01:57:51.500,33.7509032807571,-118.11132776025237,0.0,360.0,511.0,THE SALTY BARN,IMO0000000,,37.0,,13.0,4.0,,,B,3387,760
135,636017408,2021-05-05 01:57:51.500,33.73135486666666,-118.25111216666666,0.0,186.8,71.0,MSC VENICE,IMO9647473,D5KU2,71.0,5.0,399.0,54.0,13.7,71.0,A,1831,978
136,232018901,2021-05-05 01:57:51.500,33.7302854,-118.2554092,0.0,141.2,71.0,HYUNDAI PLUTO,IMO9725160,MEDZ8,70.0,5.0,324.0,48.0,14.3,70.0,A,1783,990
137,367396790,2021-05-05 01:57:51.500,33.76133973333334,-118.21879513333334,0.0,349.0,127.0,Z-FIVE,IMO9194177,WDE7721,31.0,5.0,28.0,9.0,3.5,52.0,A,2190,644
138,338310725,2021-05-05 01:57:51.500,33.71963,-118.27672,0.0,37.2,511.0,WAHOO,IMO0000000,WDD8948,37.0,,11.0,4.0,,,B,1545,1108
139,241326000,2021-05-05 01:57:51.500,33.73183,-118.20333,0.0,215.0,193.0,SEA FALCON,IMO9346859,SVBZ6,80.0,1.0,245.0,42.0,14.9,89.0,A,2362,972
140,368024590,2021-05-05 01:57:51.500,33.724002560975606,-118.28087914634146,0.0,295.7,511.0,BOTTOM SCRATCHER,IMO0000000,WDJ9293,34.0,,21.0,6.0,,,B,1499,1060
141,538003794,2021-05-05 01:57:51.500,33.71487257425743,-118.13449504950496,0.0,325.0,240.0,GOLDEN EAGLE,IMO9418731,V7TF7,70.0,1.0,189.0,32.0,12.7,70.0,A,3129,1161
142,338369616,2021-05-05 01:57:51.500,33.75258,-118.10965253333332,0.0,360.0,511.0,SEASCAPE,IMO0000000,,37.0,,0.0,0.0,,,B,3405,742
143,219056000,2021-05-05 01:57:51.500,33.689314836601305,-118.14298,0.1,272.4,255.0,MAERSK EMDEN,IMO9456769,OXLK2,71.0,1.0,366.0,48.0,14.6,71.0,A,3034,1446
144,367602170,2021-05-05 01:57:51.500,33.75184,-118.11913277128548,0.0,96.0,511.0,DRAGON FLY,,WDH2881,37.0,,13.0,,,,B,3300,750
145,374858000,2021-05-05 01:57:51.500,33.7434504,-118.2010244,0.0,152.8,90.0,ONE AQUILA,IMO9806043,H9LE,70.0,5.0,364.0,51.0,13.1,70.0,A,2388,843
146,357628000,2021-05-05 01:57:51.500,33.68840566666667,-118.13058566666666,0.0,139.0,247.0,CABO DE HORNOS,IMO9311361,H8PC,80.0,1.0,228.0,32.0,12.2,89.0,A,3172,1456
147,368850000,2021-05-05 01:57:51.500,33.74398712374582,-118.22723,0.0,193.0,11.0,CAPE INSCRIPTION,IMO7390105,WSCJ,70.0,5.0,208.0,31.0,9.8,70.0,A,2096,837
148,366554000,2021-05-05 01:57:51.500,33.72389,-118.27965976458331,0.0,133.6,254.0,AQUILA,,WDF8873,60.0,5.0,19.0,5.0,,6.0,A,1513,1061
149,538003788,2021-05-05 01:57:51.500,33.7616,-118.25262,0.0,144.1,511.0,THRASHER,IMO9347932,V7TE3,70.0,5.0,189.0,32.0,12.5,70.0,A,1814,641
150,338304048,2021-05-05 01:57:51.500,33.71889143572621,-118.2794485642738,0.0,360.0,511.0,RUMRUNNER 3,IMO0000000,,37.0,,15.0,3.0,,,B,1515,1117
151,338185756,2021-05-05 01:57:51.500,33.71595,-118.06272,0.0,135.4,511.0,HATTITUDE,,,37.0,,13.0,,,,B,3928,1149
152,338225922,2021-05-05 01:57:51.500,33.7150615,-118.0636815,0.2,360.0,511.0,REEL HARD,,,60.0,,,,,,B,3917,1159
153,636018107,2021-05-05 01:57:51.500,33.67963903010034,-118.10969,0.1,229.0,276.0,KASSOS,IMO9382164,D5OE9,80.0,1.0,102.0,17.0,6.6,83.0,A,3405,1553
154,538007628,2021-05-05 01:57:51.500,33.767651275167786,-118.23679936241612,0.0,8.8,75.0,NAVIOS AMARANTH,IMO9334143,V7VR3,70.0,5.0,260.0,32.0,10.7,71.0,A,1990,574
155,255806027,2021-05-05 01:57:51.500,33.753466925675674,-118.23550770270268,0.0,295.7,70.0,MSC SHUBA B,IMO9778076,CQIP2,,5.0,,,,70.0,A,2004,732
156,367616090,2021-05-05 01:57:51.500,33.77004364548495,-118.21250635451506,0.0,40.9,286.0,SEA FORCE,,WDH4282,90.0,5.0,22.0,,,53.0,A,2260,547
157,218284000,2021-05-05 01:57:51.500,33.76222657894737,-118.27282342105262,0.0,198.0,198.0,KUALA LUMPUR EXPRESS,IMO9343730,DFNB2,70.0,5.0,336.0,42.0,14.5,79.0,A,1589,634
158,338208224,2021-05-05 01:57:51.500,33.72801043714659,-118.0591195628534,0.0,144.2,511.0,LIFE IS GRAND,,,37.0,,,,,,B,3968,1015
159,565747000,2021-05-05 01:57:51.500,33.63912993355482,-118.12066332225916,0.1,135.0,295.0,MAERSK ALFIRK,IMO9342516,9VBN2,70.0,1.0,337.0,45.0,15.0,71.0,A,3283,2004
160,338217105,2021-05-05 01:57:51.500,33.72639,-118.06002495826375,0.0,73.2,511.0,BATEAU L'HEUREUX,,,37.0,,,,,,B,3958,1033
161,369725000,2021-05-05 01:57:51.500,33.73314228888889,-118.27636114444444,0.0,360.0,511.0,IRVING JOHNSON,,WDB3153,90.0,5.0,22.0,6.0,,36.0,A,1549,958
162,636018807,2021-05-05 01:57:51.500,33.668467666666665,-118.1061094,0.3,217.4,266.0,DEBUSSY,IMO9445576,A8UL5,72.0,1.0,262.0,32.0,9.6,72.0,A,3445,1678
163,367655170,2021-05-05 01:57:51.500,33.723828150741355,-118.28080369851727,0.3,25.4,511.0,PACIFIC STAR,IMO0000000,WDH8150,34.0,,22.0,8.0,,,B,1500,1062
164,311603000,2021-05-05 01:57:51.500,33.71499496666667,-118.14501476666668,0.0,301.0,231.0,NAT GEO ORION,IMO9273076,C6TE3,60.0,1.0,102.0,14.0,3.8,60.0,A,3012,1160
165,636019444,2021-05-05 01:57:51.500,33.72678392026578,-118.25963441860463,0.0,31.0,202.0,HYUNDAI OAKLAND,IMO9385013,D5UO2,72.0,5.0,293.0,40.0,12.5,72.0,A,1736,1029
166,368129380,2021-05-05 01:57:51.500,33.723858739002935,-118.28133436950148,0.0,360.0,511.0,HANALEI,IMO0000000,WDL4225,36.0,,13.0,8.0,,,B,1494,1061
167,368117820,2021-05-05 01:57:51.500,33.7615098,-118.1922698,0.0,146.2,511.0,VOYAGER,IMO0000000,WDL3042,36.0,,13.0,4.0,,,B,2486,642
168,303352000,2021-05-05 01:57:51.500,33.73431,-118.24907,0.0,250.0,250.0,PRESIDENT EISENHOWER,IMO9295220,KPES,79.0,5.0,299.0,42.0,12.9,79.0,A,1853,945
169,370892000,2021-05-05 01:57:51.500,33.65849,-118.1526047,0.1,148.2,285.0,MSC DANIELA,IMO9399002,3FIA2,70.0,1.0,366.0,51.0,15.6,71.0,A,2927,1789
170,367559940,2021-05-05 01:57:51.500,33.761885166666666,-118.18284,0.0,205.0,511.0,TRAILERHOOD,,WDG6717,37.0,,14.0,,,,B,2591,638
171,368104220,2021-05-05 01:57:51.500,33.72103031746032,-118.27821,0.0,360.0,511.0,SECOND VERSE,IMO0000000,WDK9494,36.0,,16.0,5.0,,,B,1529,1093
172,477468900,2021-05-05 01:57:51.500,33.74951483333333,-118.20899483333334,0.0,275.6,57.0,OCEAN LEGEND,IMO9840673,VRTD9,70.0,5.0,225.0,32.0,7.6,70.0,A,2299,776
173,338177481,2021-05-05 01:57:51.500,33.766834242424245,-118.12264474747477,0.0,39.0,511.0,CINDERELLA,,,37.0,,11.0,,,,B,3261,583
174,416464000,2021-05-05 01:57:51.500,33.7545,-118.27567,0.0,330.7,331.0,YM UNICORN,IMO9462732,BLHI,70.0,5.0,333.0,42.0,13.0,71.0,A,1557,720
175,368146890,2021-05-05 01:57:51.500,33.77469,-118.2121428,0.0,264.4,511.0,BIG DIPPER,IMO0000000,WDL6049,57.0,,0.0,0.0,,,B,2264,495
176,367309720,2021-05-05 01:57:51.500,33.771614533333334,-118.21202453333332,0.0,64.7,511.0,NOHEA,IMO8206882,WDD9311,31.0,5.0,28.0,9.0,3.8,99.0,A,2266,530
177,338364968,2021-05-05 01:57:51.500,33.75216,-118.1113335451505,0.0,360.0,511.0,BRISA,IMO0000000,,36.0,,12.0,4.0,,,B,3387,746
178,371274000,2021-05-05 01:57:51.500,33.668375508196725,-118.16142652459015,0.1,309.6,276.0,MAERSK ENSENADA,IMO9502958,H9UW,74.0,1.0,366.0,48.0,14.9,74.0,A,2829,1679
179,338097886,2021-05-05 01:57:51.500,33.71911278333333,-118.27829,0.0,271.3,511.0,BANDIT,,,37.0,,15.0,4.0,,,B,1528,1114
180,367793650,2021-05-05 01:57:51.500,33.7199072,-118.2787344,0.0,360.0,511.0,BLOW ME,IMO0000000,WDJ6029,36.0,,14.0,8.0,,,B,1523,1105
181,367574860,2021-05-05 01:57:51.500,33.72673,-118.0649788372093,0.0,323.6,511.0,WHITE SHARK,,WDG8183,37.0,,14.0,,,,B,3903,1029
182,636020196,2021-05-05 01:57:51.500,33.6987388,-118.1504068,0.1,279.2,257.0,MP THE BELICHICK,IMO9317937,A8JE6,70.0,1.0,294.0,32.0,10.9,70.0,A,2952,1341
183,215347000,2021-05-05 01:57:51.500,33.65470293333333,-118.11591426666666,0.0,170.3,265.0,CMA CGM PANAMA,IMO9839923,9HA5074,71.0,1.0,366.0,51.0,15.3,71.0,A,3336,1831
184,367709320,2021-05-05 01:57:51.500,33.72142192008879,-118.2804180799112,0.0,104.2,511.0,QIQI,,WDI5509,37.0,,15.0,,,,B,1504,1088
185,338401939,2021-05-05 01:57:51.500,33.72489896935933,-118.07311448467966,0.0,360.0,511.0,REEL PARTICULAR,IMO0000000,,37.0,,14.0,4.0,,,B,3812,1050
186,338218665,2021-05-05 01:57:51.500,33.75336,-118.111825819398,0.0,57.2,511.0,CHIEF,IMO0000000,,37.0,,0.0,0.0,,,B,3381,733
187,338225409,2021-05-05 01:57:51.500,33.75732,-118.1872816,0.0,152.4,511.0,SWEET FREEDOM,,,37.0,,,,,,B,2541,689
188,338329002,2021-05-05 01:57:51.500,33.76710412751678,-118.25178,0.0,207.5,511.0,PREDATOR II,IMO0000000,,37.0,,13.0,6.0,,,B,1823,580
189,338081579,2021-05-05 01:57:51.500,33.720841317942195,-118.2804886820578,0.0,164.1,511.0,MALIKA,IMO0000000,,37.0,,13.0,4.0,,,B,1504,1095
190,338146692,2021-05-05 01:57:51.500,33.750749728260864,-118.11166054347824,0.0,156.6,511.0,DREAMER,,,37.0,,12.0,,,,B,3383,762
191,367308610,2021-05-05 01:57:51.500,33.77163,-118.21213586666669,0.0,66.0,155.0,SARAH C,,WDD9226,31.0,5.0,19.0,6.0,,32.0,A,2264,529
