,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
298,248013000,2021-09-03 13:52:58.500,33.73197,-118.2568060535117,0.0,238.5,251.0,CMA CGM PEGASUS,IMO9399210,9HA2126,79.0,5.0,363.0,46.0,13.5,70.0,A,2338,1837
299,338208221,2021-09-03 13:52:58.500,33.7227061409396,-118.2808438590604,0.0,38.6,511.0,BREATHE,,,60.0,,,,,,B,2070,1940
300,338322293,2021-09-03 13:52:58.500,33.72713688333334,-118.07531,0.0,360.0,511.0,SEAS THE DAY,IMO0000000,,37.0,,12.0,4.0,,,B,4358,1891
301,356844000,2021-09-03 13:52:58.500,33.739269333333326,-118.22645066666666,0.0,232.0,163.0,UNIVERSAL GLORIA,IMO9286877,HPYT,70.0,1.0,228.0,35.0,11.4,70.0,A,2676,1756
302,338322535,2021-09-03 13:52:58.500,33.72839,-118.05986311148088,0.0,360.0,511.0,EAGLES WING,IMO0000000,,37.0,,12.0,0.0,,,B,4530,1877
303,563052700,2021-09-03 13:52:58.500,33.68854624584718,-118.11872252491696,0.0,281.5,199.0,CAP JERVIS,IMO9484572,9V6246,74.0,1.0,264.0,32.0,11.7,74.0,A,3875,2321
304,368153940,2021-09-03 13:52:58.500,33.71344387959866,-118.06004,0.0,96.0,88.0,UNO MAS,IMO0000000,WDL6772,37.0,,16.0,4.0,,,B,4528,2044
305,636019717,2021-09-03 13:52:58.500,33.66891237458194,-118.11218525083612,0.1,318.7,208.0,VOLANS,IMO9430777,D5VV2,71.0,1.0,265.0,32.0,11.1,71.0,A,3948,2539
306,367565270,2021-09-03 13:52:58.500,33.611476253968256,-117.92693374603176,0.0,360.0,511.0,GOLDEN BOY II,,WDG7240,37.0,,32.0,7.0,,,B,6010,3179
307,354891000,2021-09-03 13:52:58.500,33.65014626666667,-118.13489626666669,0.0,259.2,217.0,NYK NEBULA,IMO9337640,3ENG6,70.0,1.0,294.0,32.0,13.5,72.0,A,3695,2748
308,240892000,2021-09-03 13:52:58.500,33.65552626666667,-118.1165112,0.0,337.0,219.0,MARAN SAGITTA,IMO9414034,SVAQ6,80.0,1.0,243.0,42.0,15.0,89.0,A,3899,2688
309,338098732,2021-09-03 13:52:58.500,33.720355609348914,-118.28006373956596,0.0,253.2,511.0,IKAROS,,,37.0,,18.0,5.0,,,B,2079,1967
310,338197083,2021-09-03 13:52:58.500,33.71526817725753,-118.06337906354514,0.0,322.7,511.0,FUGA,IMO0000000,,37.0,,13.0,4.0,,,B,4491,2023
311,477133700,2021-09-03 13:52:58.500,33.70676179591837,-118.15898910204082,0.0,70.5,201.0,HALIFAX EXPRESS,IMO9200823,VRMW7,70.0,1.0,294.0,32.0,13.6,70.0,A,3427,2118
312,338419418,2021-09-03 13:52:58.500,33.72201,-118.28127,0.0,114.7,53.0,MANA-KAI,IMO0000000,,37.0,,12.0,5.0,,,B,2065,1948
313,370341000,2021-09-03 13:52:58.500,33.75176243421053,-118.24106,0.0,263.5,250.0,MSC VALERIA,IMO9461439,3FFK4,70.0,5.0,365.0,51.0,16.0,71.0,A,2513,1617
314,538002733,2021-09-03 13:52:58.500,33.68274550576923,-118.13666471923078,0.0,271.6,214.0,NAVIOS AMARILLO,IMO9324849,V7LE9,70.0,1.0,260.0,32.0,12.6,70.0,A,3675,2385
315,338237068,2021-09-03 13:52:58.500,33.763936828046745,-118.25691317195326,0.0,0.0,511.0,NORTHWIND,IMO0000000,WRE5749,37.0,,120.0,24.0,,,B,2336,1482
316,338380055,2021-09-03 13:52:58.500,33.718392842809365,-118.27808,0.0,222.6,511.0,THE REAGAN YEARS,IMO0000000,,37.0,,22.0,6.0,,,B,2101,1988
317,338239389,2021-09-03 13:52:58.500,33.61334,-117.9052892358804,0.0,360.0,511.0,BACKLASH,IMO0000000,,37.0,,11.0,4.0,,,B,6251,3158
318,373005000,2021-09-03 13:52:58.500,33.725837905405406,-118.26004777027026,0.0,32.2,200.0,MSC VANDYA,IMO9484467,3FDW4,70.0,5.0,365.0,48.0,16.0,71.0,A,2302,1906
319,338145832,2021-09-03 13:52:58.500,33.74891,-118.11421643564356,0.0,230.4,511.0,HAPPY DAYS,,,37.0,,19.0,,,,B,3925,1649
320,338087117,2021-09-03 13:52:58.500,33.747129777596406,-118.21566,0.0,157.2,511.0,ALTAIR,,,60.0,,10.0,3.0,,,B,2796,1669
321,338139535,2021-09-03 13:52:58.500,33.719360224444,-118.057599551112,0.0,220.4,511.0,CAST AWAY,IMO0000000,WDA2202,37.0,,16.0,3.0,,,B,4555,1978
322,338035036,2021-09-03 13:52:58.500,33.75731,-118.18685,0.0,25.2,511.0,BOUNTY,,,37.0,,10.0,3.0,,,B,3116,1555
323,228057000,2021-09-03 13:52:58.500,33.751496488294315,-118.17860351170567,0.0,206.2,183.0,MN COLIBRI,IMO9207390,FNHO,70.0,1.0,116.0,20.0,5.0,79.0,A,3208,1620
324,356581000,2021-09-03 13:52:58.500,33.751363344481604,-118.27365672240803,0.0,229.3,330.0,COSCO ASIA,IMO9345403,3ELQ8,70.0,5.0,349.0,45.0,14.5,70.0,A,2150,1621
325,636019434,2021-09-03 13:52:58.500,33.65995344594595,-118.15272378378376,0.1,250.3,216.0,BALTHASAR SCHULTE,IMO9477610,A8XR8,70.0,1.0,261.0,32.0,10.8,70.0,A,3496,2639
326,338354382,2021-09-03 13:52:58.500,33.61031,-117.92536518151816,0.0,360.0,511.0,SEACLUSION,IMO0000000,,37.0,,14.0,5.0,,,B,6027,3192
327,367621070,2021-09-03 13:52:58.500,33.6148865448505,-117.91480654485048,0.0,235.8,511.0,II WORSHIP,,WDH4758,37.0,,17.0,,,,B,6145,3141
328,338303738,2021-09-03 13:52:58.500,33.75932445555555,-118.18858,0.0,360.0,511.0,MEIRA LUNA,IMO0000000,,36.0,,10.0,3.0,,,B,3097,1533
329,538007465,2021-09-03 13:52:58.500,33.70612631578948,-118.14566342105265,0.0,328.2,198.0,SFL SABINE,IMO9799874,V7PB3,80.0,1.0,250.0,44.0,14.8,80.0,A,3575,2125
330,366745460,2021-09-03 13:52:58.500,33.75072,-118.1135,0.3,360.0,511.0,RESCUE BOAT 127,IMO0000000,,37.0,,9.0,4.0,,,B,3933,1629
331,367599960,2021-09-03 13:52:58.500,33.72067,-118.2781533,0.0,72.0,511.0,THE REAGAN YEARS,,WDH2666,37.0,,14.0,4.0,,,B,2100,1963
332,338209202,2021-09-03 13:52:58.500,33.8497178,-118.3970639,0.0,360.0,511.0,GEORGIA GAYLE,,,37.0,,7.0,,,,B,776,527
333,338228849,2021-09-03 13:52:58.500,33.72356,-118.06358,0.0,94.0,511.0,CENTANNI,,,37.0,,,,,,B,4489,1931
334,338208967,2021-09-03 13:52:58.500,33.72814,-118.0729915282392,0.0,281.1,511.0,ANEJO,,,37.0,,,,,,B,4384,1880
