,MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass,LONpx_X2,LATpx_Y2
136,367199310,2021-08-22 01:50:25.500,33.73699647058824,-118.17995352941176,26.4,356.5,511.0,CATALINA JET,IMO8994142,WDD8449,60.0,15.0,43.0,11.0,1.6,40.0,A,2611,1076
137,565558000,2021-08-22 01:50:25.500,33.68998066889632,-118.21776933110368,0.0,166.0,283.0,MOL PRESTIGE,IMO9321029,9V3122,70.0,1.0,293.0,40.0,14.0,73.0,A,2190,1599
138,416464000,2021-08-22 01:50:25.500,33.75433,-118.2755,0.0,330.4,330.0,YM UNICORN,IMO9462732,BLHI,70.0,5.0,333.0,42.0,13.0,71.0,A,1548,883
139,338050201,2021-08-22 01:50:25.500,33.7539395959596,-118.1150291919192,0.0,146.8,137.0,OUTTA BOUNDS,,WDC2131,37.0,5.0,17.0,4.0,0.0,37.0,A,3334,887
140,367580930,2021-08-22 01:50:25.500,33.726130363636365,-118.27191890909091,7.2,156.4,511.0,TRIUMPHANT,IMO9759692,WDG8773,60.0,0.0,25.0,8.0,,60.0,A,1588,1197
141,368082510,2021-08-22 01:50:25.500,33.6122865701559,-117.9282534298441,0.0,360.0,295.0,EL SUENO,IMO0000000,WDK7242,37.0,,12.0,4.0,,,B,5413,2464
142,368084540,2021-08-22 01:50:25.500,33.739940181818184,-118.27816981818182,0.1,291.6,8.0,DELTA TERESA,,WDK7444,52.0,0.0,28.0,10.0,5.5,52.0,A,1518,1043
143,366978720,2021-08-22 01:50:25.500,33.73071,-118.26172916666668,0.0,214.3,278.0,MILLENNIUM FALCON,IMO9219575,WCZ8082,31.0,0.0,32.0,11.0,4.9,31.0,A,1701,1146
144,367461940,2021-08-22 01:50:25.500,33.73365027027027,-118.09123,0.0,189.1,511.0,DB LOS ANGELES,,WDF5328,90.0,3.0,45.0,15.0,,90.0,A,3599,1113
145,367492920,2021-08-22 01:50:25.500,33.73503669724771,-118.27102339449542,0.0,174.2,511.0,KENNETH CARL,IMO8978710,WDF8246,90.0,0.0,33.0,7.0,2.7,79.0,A,1598,1097
146,367414180,2021-08-22 01:50:25.500,33.71306003355705,-118.05638003355706,0.0,204.2,511.0,VALKYRIE,,WDE9156,37.0,,,,,,B,3987,1342
147,255805780,2021-08-22 01:50:25.500,33.73675919732442,-118.18872933110369,0.0,90.2,90.0,TALASSA,IMO9290787,CQDD,70.0,5.0,275.0,40.0,14.0,70.0,A,2514,1078
148,378113463,2021-08-22 01:50:25.500,33.75117,-118.1215101986755,0.3,360.0,511.0,BOZ CAT,IMO0000000,ZJL2540,37.0,,15.0,7.0,,,B,3262,918
149,367689860,2021-08-22 01:50:25.500,33.61123,-117.9234298,0.0,173.5,511.0,POTESTA,,WDI3585,37.0,,24.0,,,,B,5467,2476
150,367724740,2021-08-22 01:50:25.500,33.71239150943396,-118.24210726415096,18.8,63.8,511.0,LA ESPADA,IMO8793328,WDI7035,60.0,15.0,,,,6.0,A,1920,1350
151,368159190,2021-08-22 01:50:25.500,33.747331441441446,-118.21564,0.1,218.5,95.0,PILOT BOAT POLARIS 3,,WDL7326,50.0,15.0,21.0,6.0,0.0,50.0,A,2214,961
152,367783220,2021-08-22 01:50:25.500,33.613499883138566,-117.90532,0.0,191.5,21.0,BAD COMPANY,IMO8980268,WDJ4997,37.0,5.0,41.0,7.0,1.8,37.0,A,5669,2450
153,367004260,2021-08-22 01:50:25.500,33.76729555555556,-118.2172527777778,0.0,223.4,511.0,CABRILLO,,WBU7354,60.0,0.0,18.0,7.0,,52.0,A,2196,738
154,477058200,2021-08-22 01:50:25.500,33.7576,-118.26796006644518,0.0,27.6,349.0,SAGA ODYSSEY,IMO9401788,VRDU9,70.0,5.0,199.0,30.0,11.8,70.0,A,1632,846
155,368182570,2021-08-22 01:50:25.500,33.614810066666664,-117.91468006666668,0.0,28.6,32.0,SHOGUN,,WDL9823,37.0,5.0,39.0,8.0,2.0,37.0,A,5564,2436
156,368180040,2021-08-22 01:50:25.500,33.61440866438356,-117.90463044520548,0.0,360.0,511.0,BE CHUMMING,IMO0000000,WDL9539,30.0,,12.0,4.0,,,B,5676,2440
157,373005000,2021-08-22 01:50:25.500,33.70425040404041,-118.15809932659931,0.2,269.0,258.0,MSC VANDYA,IMO9484467,3FDW4,70.0,1.0,365.0,48.0,16.0,71.0,A,2855,1440
158,367169120,2021-08-22 01:50:25.500,33.56842412844036,-118.19401825688074,10.1,0.5,511.0,TORONADO,,WDD6167,60.0,0.0,22.0,6.0,,30.0,A,2455,2952
